attempt_id,account_id,borrower_id,event_at,call_id,agent_id,attempt_no,vendor_id,attempt_status
ATTEMPT0000211,ACC0027600,BRW0005260,2026-08-04 09:29:41,CALL0009281,AGT0000579,7,VND0000009,FAILED
ATTEMPT0000212,ACC0000199,BRW0008688,2026-02-06 20:44:03,CALL0003367,AGT0000050,6,VND0000013,FAILED
ATTEMPT0000213,ACC0005686,BRW0000619,2026-03-26 10:53:50,CALL0061005,AGT0000050,3,VND0000012,FAILED
ATTEMPT0000214,ACC0023874,BRW0007623,2026-06-03 00:19:14,CALL0047545,AGT0000257,4,VND0000013,RINGING
ATTEMPT0000215,ACC0020683,BRW0011261,2026-01-29 17:50:02,CALL0010239,AGT0000562,5,VND0000007,FAILED
ATTEMPT0000216,ACC0017691,BRW0007193,2026-06-02 01:18:14,CALL0084749,AGT0000571,7,VND0000014,CONNECTED
ATTEMPT0000217,ACC0008218,BRW0001125,2026-05-24 19:58:48,CALL0035248,AGT0000383,2,VND0000012,FAILED
ATTEMPT0000218,ACC0000295,BRW0001445,2026-07-23 04:55:11,CALL0087671,AGT0000710,4,VND0000008,RINGING
ATTEMPT0000219,ACC0017340,BRW0000353,2026-02-21 23:16:31,CALL0075233,AGT0000918,4,VND0000005,RINGING
ATTEMPT0000220,ACC0008775,BRW0004063,2026-06-18 07:20:41,CALL0006128,AGT0000211,6,VND0000002,FAILED
ATTEMPT0000221,ACC0004479,BRW0002773,2026-06-05 18:38:31,CALL0068092,AGT0000229,6,VND0000007,NO_ANSWER
ATTEMPT0000222,ACC0003406,BRW0003358,2026-02-04 20:52:22,CALL0073470,AGT0000688,3,VND0000002,RINGING
ATTEMPT0000223,ACC0008361,BRW0003488,2026-05-25 03:43:38,CALL0075639,AGT0000970,3,VND0000013,BUSY
ATTEMPT0000224,ACC0002666,BRW0001883,2026-02-14 04:46:04,CALL0001317,AGT0000125,2,VND0000009,NO_ANSWER
ATTEMPT0000225,ACC0014282,BRW0001694,2026-06-23 20:30:01,CALL0015926,AGT0000002,5,VND0000006,NO_ANSWER
ATTEMPT0000226,ACC0013399,BRW0000300,2026-05-08 21:21:51,CALL0080959,AGT0000623,5,VND0000012,BUSY
ATTEMPT0000227,ACC0002115,BRW0004699,2026-03-29 19:54:14,CALL0082484,AGT0000358,1,VND0000003,CONNECTED
ATTEMPT0000228,ACC0029246,BRW0009602,2026-01-29 08:51:02,CALL0001390,AGT0000907,1,VND0000001,FAILED
ATTEMPT0000229,ACC0014015,BRW0000253,2026-05-11 00:25:14,CALL0053652,AGT0000343,5,VND0000003,BUSY
ATTEMPT0000230,ACC0001417,BRW0004646,2026-04-24 03:56:35,CALL0088285,AGT0000892,5,VND0000014,CONNECTED
ATTEMPT0000231,ACC0003471,BRW0009714,2026-08-07 12:03:31,CALL0081632,AGT0000864,4,VND0000012,BUSY
ATTEMPT0000232,ACC0006404,BRW0006863,2026-02-02 10:56:48,CALL0016941,AGT0000566,6,VND0000006,FAILED
ATTEMPT0000233,ACC0010566,BRW0008704,2026-04-06 00:36:21,CALL0004388,AGT0000805,2,VND0000005,FAILED
ATTEMPT0000234,ACC0023739,BRW0002787,2026-04-03 12:06:17,CALL0065161,AGT0000963,2,VND0000014,RINGING
ATTEMPT0000235,ACC0028150,BRW0001055,2026-06-01 14:53:35,CALL0023440,AGT0000420,7,VND0000005,RINGING
ATTEMPT0000236,ACC0028888,BRW0006363,2026-07-09 04:15:14,CALL0070362,AGT0000009,5,VND0000004,RINGING
ATTEMPT0000237,ACC0028137,BRW0005334,2026-06-23 08:14:44,CALL0032987,AGT0000738,6,VND0000011,BUSY
ATTEMPT0000238,ACC0015123,BRW0010773,2026-06-08 10:02:36,CALL0018550,AGT0000086,3,VND0000012,CONNECTED
ATTEMPT0000239,ACC0016241,BRW0011038,2026-07-12 15:15:47,CALL0016677,AGT0000624,6,VND0000011,CONNECTED
ATTEMPT0000240,ACC0014786,BRW0010922,2026-07-04 20:38:40,CALL0025079,AGT0000708,7,VND0000004,BUSY
ATTEMPT0000241,ACC0017859,BRW0006261,2026-05-26 01:58:03,CALL0037693,AGT0000119,3,VND0000012,RINGING
ATTEMPT0000242,ACC0009992,BRW0001105,2026-03-17 13:08:40,CALL0062257,AGT0000673,2,VND0000003,NO_ANSWER
ATTEMPT0000243,ACC0007322,BRW0011659,2026-01-03 21:21:16,CALL0082217,AGT0000649,5,VND0000007,NO_ANSWER
ATTEMPT0000244,ACC0000849,BRW0004473,2026-06-20 07:20:31,CALL0047423,AGT0000805,1,VND0000007,CONNECTED
ATTEMPT0000245,ACC0027849,BRW0006183,2026-06-28 21:38:20,CALL0088714,AGT0000271,5,VND0000006,BUSY
ATTEMPT0000246,ACC0027825,BRW0011019,2026-04-27 01:12:55,CALL0051111,AGT0000568,3,VND0000003,NO_ANSWER
ATTEMPT0000247,ACC0026532,BRW0010622,2026-01-26 14:30:04,CALL0071991,AGT0000444,7,VND0000002,NO_ANSWER
ATTEMPT0000248,ACC0018346,BRW0007167,2026-07-13 10:52:43,CALL0021054,AGT0000620,5,VND0000012,NO_ANSWER
ATTEMPT0000249,ACC0029352,BRW0000413,2026-07-29 07:56:08,CALL0068480,AGT0000576,4,VND0000005,NO_ANSWER
ATTEMPT0000250,ACC0026451,BRW0007609,2026-01-18 13:20:52,CALL0037487,AGT0000868,3,VND0000004,BUSY
ATTEMPT0000251,ACC0007371,BRW0005461,2026-03-22 21:25:58,CALL0027750,AGT0000269,5,VND0000012,CONNECTED
ATTEMPT0000252,ACC0029572,BRW0010616,2026-03-27 08:46:17,CALL0069249,AGT0000916,5,VND0000013,BUSY
ATTEMPT0000253,ACC0029262,BRW0002537,2026-04-18 05:38:52,CALL0063476,AGT0000524,3,VND0000011,CONNECTED
ATTEMPT0000254,ACC0001846,BRW0000763,2026-03-31 11:44:01,CALL0034641,AGT0000020,2,VND0000006,BUSY
ATTEMPT0000255,ACC0020997,BRW0010845,2026-01-09 21:07:49,CALL0081260,AGT0000560,3,VND0000006,NO_ANSWER
ATTEMPT0000256,ACC0025989,BRW0006801,2026-02-26 11:45:22,CALL0029171,AGT0000088,4,VND0000003,RINGING
ATTEMPT0000257,ACC0002358,BRW0007282,2026-01-25 23:45:56,CALL0066653,AGT0000112,1,VND0000013,NO_ANSWER
ATTEMPT0000258,ACC0023456,BRW0009116,2026-06-11 14:04:04,CALL0032184,AGT0000615,3,VND0000013,BUSY
ATTEMPT0000259,ACC0017758,BRW0001790,2026-02-28 17:22:39,CALL0086567,AGT0000481,3,VND0000003,NO_ANSWER
ATTEMPT0000260,ACC0011980,BRW0010106,2026-02-03 14:54:21,CALL0050403,AGT0000948,7,VND0000003,CONNECTED
ATTEMPT0000261,ACC0002665,BRW0008882,2026-01-24 11:01:02,CALL0010783,AGT0000785,3,VND0000010,FAILED
ATTEMPT0000262,ACC0028713,BRW0001315,2026-07-15 14:06:12,CALL0057134,AGT0000094,3,VND0000015,BUSY
ATTEMPT0000263,ACC0000935,BRW0009376,2026-04-30 10:16:41,CALL0016285,AGT0000814,5,VND0000013,BUSY
ATTEMPT0000264,ACC0023836,BRW0004861,2026-07-16 17:26:00,CALL0055985,AGT0000810,3,VND0000015,RINGING
ATTEMPT0000265,ACC0003586,BRW0005184,2026-07-10 01:22:56,CALL0020942,AGT0000727,3,VND0000012,BUSY
ATTEMPT0000266,ACC0003908,BRW0002326,2026-06-24 22:15:30,CALL0053218,AGT0000871,4,VND0000004,CONNECTED
ATTEMPT0000267,ACC0020071,BRW0005608,2026-01-18 04:28:15,CALL0075051,AGT0000918,4,VND0000013,CONNECTED
ATTEMPT0000268,ACC0014436,BRW0004574,2026-07-27 13:25:01,CALL0036776,AGT0000875,6,VND0000005,CONNECTED
ATTEMPT0000269,ACC0027794,BRW0001702,2026-04-17 05:32:58,CALL0028469,AGT0000873,2,VND0000003,NO_ANSWER
ATTEMPT0000270,ACC0009923,BRW0010281,2026-02-22 22:12:52,CALL0067549,AGT0000073,6,VND0000005,NO_ANSWER
ATTEMPT0000271,ACC0024386,BRW0000857,2026-07-26 00:48:08,CALL0031368,AGT0000257,1,VND0000003,FAILED
ATTEMPT0000272,ACC0010393,BRW0002932,2026-06-06 04:55:10,CALL0080838,AGT0000231,4,VND0000003,BUSY
ATTEMPT0000273,ACC0026379,BRW0004962,2026-04-02 00:42:50,CALL0014932,AGT0000324,6,VND0000014,CONNECTED
ATTEMPT0000274,ACC0027554,BRW0011418,2026-08-08 18:22:42,CALL0069098,AGT0000346,4,VND0000011,CONNECTED
ATTEMPT0000275,ACC0007640,BRW0006087,2026-01-27 07:22:23,CALL0019958,AGT0000460,5,VND0000011,BUSY
ATTEMPT0000276,ACC0027830,BRW0002526,2026-04-20 04:36:00,CALL0039913,AGT0000190,6,VND0000011,NO_ANSWER
ATTEMPT0000277,ACC0011133,BRW0004239,2026-06-24 09:28:57,CALL0046716,AGT0000491,1,VND0000015,NO_ANSWER
ATTEMPT0000278,ACC0012846,BRW0002175,2026-03-07 01:33:07,CALL0007756,AGT0000310,6,VND0000010,RINGING
ATTEMPT0000279,ACC0015691,BRW0011043,2026-06-14 17:18:54,CALL0034361,AGT0000870,6,VND0000006,CONNECTED
ATTEMPT0000280,ACC0021301,BRW0002849,2026-05-31 11:06:42,CALL0034741,AGT0000535,3,VND0000015,FAILED
ATTEMPT0000281,ACC0008272,BRW0002355,2026-04-24 18:09:51,CALL0006290,AGT0000212,4,VND0000009,RINGING
ATTEMPT0000282,ACC0003904,BRW0005953,2026-01-29 18:58:42,CALL0016429,AGT0000412,4,VND0000002,BUSY
ATTEMPT0000283,ACC0009649,BRW0009460,2026-03-20 12:56:11,CALL0027091,AGT0000834,2,VND0000015,BUSY
ATTEMPT0000284,ACC0016726,BRW0002872,2026-01-20 16:16:08,CALL0062311,AGT0000056,3,VND0000014,CONNECTED
ATTEMPT0000285,ACC0001403,BRW0010098,2026-04-24 00:38:37,CALL0088808,AGT0000741,2,VND0000015,RINGING
ATTEMPT0000286,ACC0000103,BRW0010767,2026-06-21 09:22:48,CALL0010459,AGT0000984,6,,FAILED
ATTEMPT0000287,ACC0027839,BRW0007075,2026-05-26 18:59:24,CALL0074165,AGT0000583,1,VND0000010,RINGING
ATTEMPT0000288,ACC0010464,BRW0008163,2026-05-22 05:57:32,CALL0058711,AGT0000245,6,VND0000012,CONNECTED
ATTEMPT0000289,ACC0026973,BRW0006985,2026-07-03 20:31:30,CALL0052979,AGT0000525,3,VND0000006,FAILED
ATTEMPT0000290,ACC0008239,BRW0004350,2026-08-06 14:58:29,CALL0034090,AGT0000627,3,VND0000004,CONNECTED
ATTEMPT0000291,ACC0010800,BRW0005971,2026-05-29 16:46:24,CALL0089869,AGT0000308,2,VND0000011,BUSY
ATTEMPT0000292,ACC0018403,BRW0009229,2026-01-11 20:17:20,CALL0077441,AGT0000844,2,VND0000001,FAILED
ATTEMPT0000293,ACC0002018,BRW0004375,2026-02-24 02:08:06,CALL0022202,AGT0000034,5,VND0000006,RINGING
ATTEMPT0000294,ACC0003123,BRW0009483,2026-02-17 06:14:44,CALL0054325,AGT0000941,7,VND0000014,FAILED
ATTEMPT0000295,ACC0011517,BRW0002269,2026-07-11 08:33:59,CALL0069808,AGT0000142,6,VND0000011,NO_ANSWER
ATTEMPT0000296,ACC0021556,BRW0002190,2026-06-23 21:00:36,CALL0040239,AGT0000231,3,VND0000007,FAILED
ATTEMPT0000297,ACC0006112,BRW0001255,2026-02-09 02:00:39,CALL0032457,AGT0000450,1,VND0000005,BUSY
ATTEMPT0000298,ACC0008925,BRW0008043,2026-07-11 15:10:05,CALL0019371,AGT0000996,7,VND0000004,FAILED
ATTEMPT0000299,ACC0012521,BRW0007473,2026-01-29 22:47:22,CALL0019393,AGT0000894,6,VND0000006,NO_ANSWER
ATTEMPT0000300,ACC0006445,BRW0009677,2026-01-08 22:46:48,CALL0023729,AGT0000723,2,VND0000014,RINGING
ATTEMPT0000301,ACC0014007,BRW0002703,2026-02-06 12:35:29,CALL0000828,AGT0000423,3,VND0000005,RINGING
ATTEMPT0000302,ACC0014811,BRW0001629,2026-07-21 14:58:00,CALL0046330,AGT0000055,4,VND0000002,RINGING
ATTEMPT0000303,ACC0002037,BRW0003620,2026-04-24 20:22:18,CALL0017176,AGT0000448,6,VND0000010,FAILED
ATTEMPT0000304,ACC0027791,BRW0005409,2026-04-29 02:44:00,CALL0050676,AGT0000515,4,VND0000007,RINGING
ATTEMPT0000305,ACC0006454,BRW0011508,2026-07-13 10:19:09,CALL0020046,AGT0000597,3,VND0000015,CONNECTED
ATTEMPT0000306,ACC0014582,BRW0006012,2026-04-20 10:41:02,CALL0003459,AGT0000770,5,VND0000009,FAILED
ATTEMPT0000307,ACC0014097,BRW0010353,2026-07-16 08:04:08,CALL0050541,AGT0000065,1,VND0000005,BUSY
ATTEMPT0000308,ACC0000898,BRW0004193,2026-05-23 18:44:39,CALL0044192,AGT0000151,1,VND0000002,BUSY
ATTEMPT0000309,ACC0021222,BRW0004706,2026-07-13 18:04:06,CALL0031848,AGT0000863,2,VND0000015,BUSY
ATTEMPT0000310,ACC0011724,BRW0006118,2026-01-28 08:41:54,CALL0015273,AGT0000670,3,VND0000012,CONNECTED
ATTEMPT0000311,ACC0014733,BRW0005674,2026-03-28 15:59:27,CALL0057933,AGT0000142,7,VND0000014,FAILED
ATTEMPT0000312,ACC0027733,BRW0008165,2026-05-01 20:50:15,CALL0085847,AGT0000077,2,VND0000011,CONNECTED
ATTEMPT0000313,ACC0022529,BRW0005531,2026-05-28 21:25:43,CALL0052757,AGT0000503,3,VND0000008,NO_ANSWER
ATTEMPT0000314,ACC0018791,BRW0006167,2026-05-28 19:10:04,CALL0021463,AGT0000074,3,VND0000012,NO_ANSWER
ATTEMPT0000315,ACC0003116,BRW0003607,2026-08-06 17:55:33,CALL0052295,AGT0000070,6,VND0000009,BUSY
ATTEMPT0000316,ACC0013704,BRW0011007,2026-01-23 23:37:29,CALL0015399,AGT0000685,6,VND0000003,CONNECTED
ATTEMPT0000317,ACC0022344,BRW0003871,2026-01-09 03:02:34,CALL0020792,AGT0000094,5,VND0000004,BUSY
ATTEMPT0000318,ACC0001414,BRW0002631,2026-01-10 20:44:23,CALL0006946,AGT0000732,7,VND0000004,CONNECTED
ATTEMPT0000319,ACC0028453,BRW0011369,2026-08-06 09:35:56,CALL0026971,AGT0000860,6,VND0000001,FAILED
ATTEMPT0000320,ACC0003561,BRW0007807,2026-04-12 03:09:17,CALL0047797,AGT0000320,4,VND0000002,FAILED
ATTEMPT0000321,ACC0000422,BRW0000987,2026-03-22 08:12:44,CALL0061736,AGT0000416,7,VND0000010,FAILED
ATTEMPT0000322,ACC0002515,BRW0006728,2026-02-15 23:23:20,CALL0021458,AGT0000715,3,VND0000012,NO_ANSWER
ATTEMPT0000323,ACC0025086,BRW0011071,2026-03-29 14:55:09,CALL0039150,AGT0000540,6,VND0000008,CONNECTED
ATTEMPT0000324,ACC0000299,BRW0001870,2026-07-25 02:50:40,CALL0058713,AGT0000850,3,VND0000002,CONNECTED
ATTEMPT0000325,ACC0001280,BRW0008321,2026-08-08 21:41:58,CALL0042220,AGT0000087,6,VND0000012,FAILED
ATTEMPT0000326,ACC0004008,BRW0002274,2026-03-29 05:07:05,CALL0071359,AGT0000457,5,VND0000013,BUSY
ATTEMPT0000327,ACC0004015,BRW0000807,2026-06-05 22:33:27,CALL0042981,AGT0000758,7,VND0000005,CONNECTED
ATTEMPT0000328,ACC0015057,BRW0003352,2026-07-27 09:05:25,CALL0036827,AGT0000123,7,VND0000009,BUSY
ATTEMPT0000329,ACC0001054,BRW0007468,2026-06-10 18:54:16,CALL0058249,AGT0000758,2,VND0000006,RINGING
ATTEMPT0000330,ACC0018033,BRW0006518,2026-07-15 16:43:16,CALL0017110,AGT0000307,4,VND0000010,BUSY
ATTEMPT0000331,ACC0017567,BRW0007798,2026-06-28 06:33:17,CALL0039341,AGT0000049,3,VND0000015,BUSY
ATTEMPT0000332,ACC0022265,BRW0006485,2026-04-12 05:11:35,CALL0083683,AGT0000103,4,VND0000003,FAILED
ATTEMPT0000333,ACC0020920,BRW0001319,2026-04-16 18:47:22,CALL0084913,AGT0000770,6,VND0000012,FAILED
ATTEMPT0000334,ACC0013096,BRW0009386,2026-05-16 05:44:40,CALL0004472,AGT0000715,7,VND0000001,NO_ANSWER
ATTEMPT0000335,ACC0024209,BRW0000131,2026-05-13 10:06:50,CALL0042853,AGT0000492,6,VND0000008,CONNECTED
ATTEMPT0000336,ACC0017314,BRW0010027,2026-07-03 12:37:47,CALL0068347,AGT0000186,5,VND0000009,BUSY
ATTEMPT0000337,ACC0010571,BRW0009519,2026-06-08 20:23:52,CALL0043096,AGT0000209,5,VND0000003,NO_ANSWER
ATTEMPT0000338,ACC0023183,BRW0005573,2026-03-15 10:45:19,CALL0013254,AGT0000394,1,VND0000010,BUSY
ATTEMPT0000339,ACC0018371,BRW0007249,2026-02-01 07:59:52,CALL0018828,AGT0000762,2,VND0000015,RINGING
ATTEMPT0000340,ACC0012611,BRW0008346,2026-04-28 06:09:24,CALL0015344,AGT0000049,4,VND0000007,FAILED
ATTEMPT0000341,ACC0000198,BRW0006566,2026-02-01 21:26:38,CALL0000030,AGT0000248,6,VND0000011,RINGING
ATTEMPT0000342,ACC0018662,BRW0000318,2026-06-01 11:31:12,CALL0001622,AGT0000115,6,VND0000003,RINGING
ATTEMPT0000343,ACC0005675,BRW0005171,2026-02-21 17:16:27,CALL0030712,AGT0000258,4,VND0000003,RINGING
ATTEMPT0000344,ACC0012438,BRW0010072,2026-02-08 11:06:25,CALL0014909,AGT0000816,6,VND0000001,FAILED
ATTEMPT0000345,ACC0009710,BRW0009542,2026-04-11 01:30:46,CALL0000682,AGT0000797,2,VND0000014,CONNECTED
ATTEMPT0000346,ACC0016066,BRW0004335,2026-07-28 03:23:16,CALL0060408,AGT0000266,4,VND0000004,FAILED
ATTEMPT0000347,ACC0015224,BRW0009253,2026-02-25 23:21:46,CALL0066423,AGT0000690,2,VND0000009,FAILED
ATTEMPT0000348,ACC0000349,BRW0005190,2026-03-31 21:56:52,CALL0024077,AGT0000834,5,VND0000011,BUSY
ATTEMPT0000349,ACC0021926,BRW0010323,2026-03-30 19:56:13,CALL0029050,AGT0000973,6,VND0000003,CONNECTED
ATTEMPT0000350,ACC0025813,BRW0000118,2026-06-27 11:18:06,CALL0071601,AGT0000265,2,VND0000010,FAILED
ATTEMPT0000351,ACC0025127,BRW0003603,2026-06-19 23:17:05,CALL0041207,AGT0000709,2,VND0000015,BUSY
ATTEMPT0000352,ACC0022646,BRW0002463,2026-06-22 18:07:04,CALL0044737,AGT0000411,2,VND0000006,CONNECTED
ATTEMPT0000353,ACC0004356,BRW0004867,2026-07-18 16:33:42,CALL0088585,AGT0000197,6,VND0000003,FAILED
ATTEMPT0000354,ACC0023026,BRW0004862,2026-02-15 18:21:41,CALL0071558,AGT0000480,3,,NO_ANSWER
ATTEMPT0000355,ACC0011867,BRW0010785,2026-06-02 06:02:54,CALL0083898,AGT0000263,5,VND0000010,FAILED
ATTEMPT0000356,ACC0003928,BRW0002249,2026-06-01 12:27:12,CALL0033872,AGT0000707,4,VND0000007,RINGING
ATTEMPT0000357,ACC0010835,BRW0007301,2026-05-22 03:33:42,CALL0004507,AGT0000661,5,VND0000008,RINGING
ATTEMPT0000358,ACC0008544,BRW0002511,2026-02-15 16:42:05,CALL0047718,AGT0000669,1,VND0000003,CONNECTED
ATTEMPT0000359,ACC0008368,BRW0010376,2026-07-19 23:06:16,CALL0019168,AGT0000545,7,VND0000004,NO_ANSWER
ATTEMPT0000360,ACC0003574,BRW0004625,2026-05-28 06:33:32,CALL0047944,AGT0000338,7,VND0000012,RINGING
ATTEMPT0000361,ACC0019602,BRW0000041,2026-06-12 23:21:25,CALL0059374,AGT0000217,6,VND0000003,NO_ANSWER
ATTEMPT0000362,ACC0016244,BRW0005819,2026-03-07 06:20:03,CALL0028784,AGT0000891,3,VND0000015,NO_ANSWER
ATTEMPT0000363,ACC0013325,BRW0001448,2026-07-26 15:35:16,CALL0051967,AGT0000477,4,VND0000014,BUSY
ATTEMPT0000364,ACC0016458,BRW0008030,2026-05-07 12:47:39,CALL0069268,AGT0000754,7,VND0000009,FAILED
ATTEMPT0000365,ACC0023265,BRW0007441,2026-04-30 11:37:18,CALL0032220,AGT0000534,4,VND0000008,NO_ANSWER
ATTEMPT0000366,ACC0004230,BRW0002563,2026-03-18 16:53:41,CALL0053308,AGT0000130,6,VND0000009,CONNECTED
ATTEMPT0000367,ACC0011880,BRW0001941,2026-01-23 22:53:10,CALL0081725,AGT0000010,5,VND0000006,BUSY
ATTEMPT0000368,ACC0025047,BRW0010213,2026-08-08 10:10:41,CALL0084206,AGT0000429,3,VND0000015,NO_ANSWER
ATTEMPT0000369,ACC0007068,BRW0001900,2026-04-08 03:43:34,CALL0047018,AGT0000119,3,VND0000013,NO_ANSWER
ATTEMPT0000370,ACC0019932,BRW0009217,2026-07-05 20:06:51,CALL0049481,AGT0000428,4,VND0000004,CONNECTED
ATTEMPT0000371,ACC0029976,BRW0004701,2026-05-01 13:25:55,CALL0041266,AGT0000049,6,VND0000010,CONNECTED
ATTEMPT0000372,ACC0021512,BRW0007099,2026-04-26 06:11:05,CALL0047309,AGT0000096,2,VND0000009,FAILED
ATTEMPT0000373,ACC0020064,BRW0003841,2026-06-30 03:49:08,CALL0061413,AGT0000927,5,VND0000011,BUSY
ATTEMPT0000374,ACC0003884,BRW0000572,2026-03-16 04:27:35,CALL0063748,AGT0000220,6,VND0000012,BUSY
ATTEMPT0000375,ACC0001959,BRW0000100,2026-05-13 14:22:32,CALL0058271,AGT0000518,2,VND0000012,BUSY
ATTEMPT0000376,ACC0003164,BRW0010729,2026-07-19 17:19:08,CALL0036587,AGT0000344,1,VND0000007,CONNECTED
ATTEMPT0000377,ACC0017894,BRW0005867,2026-07-05 17:46:46,CALL0087404,AGT0000461,1,VND0000006,RINGING
ATTEMPT0000378,ACC0020488,BRW0004270,2026-07-06 16:23:10,CALL0027072,AGT0000899,2,VND0000002,CONNECTED
ATTEMPT0000379,ACC0014308,BRW0011770,2026-07-05 20:40:09,CALL0035913,AGT0000976,1,VND0000001,CONNECTED
ATTEMPT0000380,ACC0014509,BRW0003935,2026-06-24 10:35:38,CALL0042021,AGT0000896,4,VND0000014,BUSY
ATTEMPT0000381,ACC0012140,BRW0005441,2026-04-26 03:15:08,CALL0002477,AGT0000475,5,VND0000008,FAILED
ATTEMPT0000382,ACC0026114,BRW0003651,2026-02-21 21:00:58,CALL0031176,AGT0000166,6,VND0000012,CONNECTED
ATTEMPT0000383,ACC0027856,BRW0000222,2026-05-18 00:19:30,CALL0027246,AGT0000961,2,VND0000015,BUSY
ATTEMPT0000384,ACC0020621,BRW0000695,2026-07-01 22:30:02,CALL0055326,AGT0000924,6,VND0000007,NO_ANSWER
ATTEMPT0000385,ACC0028270,BRW0011294,2026-01-29 11:27:43,CALL0002882,AGT0000885,2,VND0000003,BUSY
ATTEMPT0000386,ACC0015968,BRW0010417,2026-05-05 02:39:13,CALL0001509,AGT0000275,6,VND0000014,BUSY
ATTEMPT0000387,ACC0006506,BRW0006173,2026-06-27 16:31:50,CALL0054421,AGT0000808,4,VND0000011,CONNECTED
ATTEMPT0000388,ACC0016732,BRW0004701,2026-06-04 13:42:19,CALL0048826,AGT0000303,5,VND0000010,NO_ANSWER
ATTEMPT0000389,ACC0019872,BRW0010225,2026-03-07 16:07:34,CALL0078373,AGT0000762,1,VND0000012,FAILED
ATTEMPT0000390,ACC0010571,BRW0000214,2026-05-17 21:51:49,CALL0008757,AGT0000001,1,VND0000008,RINGING
ATTEMPT0000391,ACC0020214,BRW0004191,2026-05-10 15:19:28,CALL0032103,AGT0000872,4,VND0000013,CONNECTED
ATTEMPT0000392,ACC0010484,BRW0001201,2026-05-29 17:28:07,CALL0040085,AGT0000138,2,VND0000003,FAILED
ATTEMPT0000393,ACC0022859,BRW0002993,2026-05-21 01:26:13,CALL0013403,AGT0000859,2,VND0000013,RINGING
ATTEMPT0000394,ACC0011964,BRW0002757,2026-03-18 00:01:54,CALL0029113,AGT0000924,4,VND0000013,FAILED
ATTEMPT0000395,ACC0003741,BRW0003367,2026-06-03 21:53:57,CALL0087137,AGT0000466,7,VND0000012,NO_ANSWER
ATTEMPT0000396,ACC0005357,BRW0000888,2026-03-06 03:49:21,CALL0055145,AGT0000007,7,VND0000004,FAILED
ATTEMPT0000397,ACC0019885,BRW0007325,2026-05-01 14:13:02,CALL0061442,AGT0000555,7,VND0000010,RINGING
ATTEMPT0000398,ACC0020056,BRW0008863,2026-04-18 09:46:01,CALL0085480,AGT0000473,1,,NO_ANSWER
ATTEMPT0000399,ACC0005834,BRW0004035,2026-01-16 08:29:51,CALL0049277,AGT0000187,5,VND0000002,NO_ANSWER
ATTEMPT0000400,ACC0015573,BRW0003670,2026-04-22 11:18:37,CALL0039917,AGT0000585,3,,FAILED
ATTEMPT0000401,ACC0025475,BRW0008655,2026-07-24 02:30:54,CALL0016868,AGT0000930,2,VND0000003,CONNECTED
ATTEMPT0000402,ACC0022590,BRW0005354,2026-03-02 02:05:32,CALL0018332,AGT0000137,3,VND0000001,BUSY
ATTEMPT0000403,ACC0027951,BRW0002547,2026-07-14 05:50:13,CALL0075652,AGT0000450,3,VND0000011,NO_ANSWER
ATTEMPT0000404,ACC0029727,BRW0000817,2026-04-16 10:05:16,CALL0031007,AGT0000170,2,VND0000005,RINGING
ATTEMPT0000405,ACC0015800,BRW0006925,2026-07-20 10:43:23,CALL0006155,AGT0000261,5,VND0000005,RINGING
ATTEMPT0000406,ACC0026477,BRW0008693,2026-04-20 01:26:35,CALL0004234,AGT0000264,6,VND0000001,CONNECTED
ATTEMPT0000407,ACC0016736,BRW0003788,2026-04-14 03:28:46,CALL0008162,AGT0000236,3,VND0000010,FAILED
ATTEMPT0000408,ACC0011705,BRW0004835,2026-07-23 20:54:40,CALL0089157,AGT0000579,7,VND0000015,BUSY
ATTEMPT0000409,ACC0026973,BRW0008039,2026-07-17 10:37:25,CALL0022579,AGT0000709,6,VND0000015,BUSY
ATTEMPT0000410,ACC0002365,BRW0005744,2026-06-04 03:48:37,CALL0078726,AGT0000405,6,VND0000002,BUSY
ATTEMPT0000411,ACC0023435,BRW0004886,2026-07-12 17:49:24,CALL0087073,AGT0000934,3,VND0000014,CONNECTED
ATTEMPT0000412,ACC0021594,BRW0004745,2026-06-11 12:39:13,CALL0012019,AGT0000715,5,VND0000003,RINGING
ATTEMPT0000413,ACC0012642,BRW0003286,2026-02-06 09:09:16,CALL0072073,AGT0000194,6,VND0000005,CONNECTED
ATTEMPT0000414,ACC0001506,BRW0004709,2026-04-25 17:25:53,CALL0028651,AGT0000863,3,VND0000013,RINGING
ATTEMPT0000415,ACC0005158,BRW0010260,2026-05-07 08:24:51,CALL0041419,AGT0000810,7,VND0000015,NO_ANSWER
ATTEMPT0000416,ACC0005185,BRW0010973,2026-03-27 08:28:23,CALL0024399,AGT0000770,5,VND0000007,FAILED
ATTEMPT0000417,ACC0006831,BRW0011987,2026-05-17 00:24:47,CALL0054700,AGT0000513,4,VND0000015,BUSY
ATTEMPT0000418,ACC0002142,BRW0005300,2026-07-29 16:30:44,CALL0010399,AGT0000430,4,VND0000008,FAILED
ATTEMPT0000419,ACC0020087,BRW0004947,2026-02-03 23:21:58,CALL0008307,AGT0000456,7,VND0000009,BUSY
ATTEMPT0000420,ACC0029921,BRW0003790,2026-01-16 17:40:55,CALL0075106,AGT0000412,4,VND0000001,CONNECTED
ATTEMPT0000421,ACC0006528,BRW0000519,2026-05-02 00:28:46,CALL0021392,AGT0000129,5,VND0000004,NO_ANSWER
