whatsapp_event_id,account_id,borrower_id,event_at,message_id,event_type,template_code,provider_id
WHATSAPP_EVENT0000195,ACC0004883,BRW0002980,2026-06-02 04:25:29,MSG000005891,REPLIED,FIELD_VISIT,VND0000010
WHATSAPP_EVENT0000196,ACC0011934,BRW0000651,2026-03-14 13:43:22,MSG000014818,PAYMENT_CLICK,PTP_01,VND0000004
WHATSAPP_EVENT0000197,ACC0009503,BRW0005998,2026-05-30 12:39:44,MSG000022075,DELIVERED,FIELD_VISIT,VND0000014
WHATSAPP_EVENT0000198,ACC0014622,BRW0009143,2026-03-15 20:18:52,MSG000004608,FAILED,FIELD_VISIT,VND0000005
WHATSAPP_EVENT0000199,ACC0010647,BRW0007678,2026-04-21 04:25:01,MSG000037405,PAYMENT_CLICK,FIELD_VISIT,VND0000009
WHATSAPP_EVENT0000200,ACC0021613,BRW0000895,2026-02-09 20:01:39,MSG000003156,FAILED,PTP_01,VND0000004
WHATSAPP_EVENT0000201,ACC0024896,BRW0003130,2026-03-04 09:53:52,MSG000044975,PAYMENT_CLICK,LEGAL_NOTICE,VND0000009
WHATSAPP_EVENT0000202,ACC0011788,BRW0002130,2026-02-13 00:03:28,MSG000009269,SENT,LEGAL_NOTICE,VND0000002
WHATSAPP_EVENT0000203,ACC0005680,BRW0002419,2026-07-01 05:58:18,MSG000028513,READ,PAYMENT_LINK,VND0000010
WHATSAPP_EVENT0000204,ACC0026698,BRW0003907,2026-03-20 04:57:41,MSG000030614,PAYMENT_CLICK,PTP_01,VND0000013
WHATSAPP_EVENT0000205,ACC0004924,BRW0008707,2026-02-19 18:24:35,MSG000022992,FAILED,PAYMENT_LINK,VND0000009
WHATSAPP_EVENT0000206,ACC0023049,BRW0000053,2026-03-05 18:16:32,MSG000047472,READ,FIELD_VISIT,VND0000006
WHATSAPP_EVENT0000207,ACC0025728,BRW0005997,2026-04-27 01:56:34,MSG000013549,SENT,LEGAL_NOTICE,VND0000006
WHATSAPP_EVENT0000208,ACC0003468,BRW0009238,2026-01-07 15:35:40,MSG000008279,REPLIED,PAYMENT_LINK,VND0000004
WHATSAPP_EVENT0000209,ACC0003177,BRW0011127,2026-04-04 22:16:22,MSG000032465,REPLIED,PAYMENT_LINK,VND0000004
WHATSAPP_EVENT0000210,ACC0023962,BRW0008145,2026-05-11 02:09:55,MSG000003887,SENT,PAYMENT_LINK,VND0000008
WHATSAPP_EVENT0000211,ACC0004575,BRW0005001,2026-04-30 10:50:13,MSG000028841,DELIVERED,FIELD_VISIT,VND0000013
WHATSAPP_EVENT0000212,ACC0012790,BRW0010870,2026-05-23 16:23:21,MSG000042490,READ,LEGAL_NOTICE,VND0000013
WHATSAPP_EVENT0000213,ACC0003032,BRW0007598,2026-02-13 10:35:35,MSG000038144,PAYMENT_CLICK,FIELD_VISIT,VND0000014
WHATSAPP_EVENT0000214,ACC0016866,BRW0003354,2026-06-25 18:55:50,MSG000007845,FAILED,FIELD_VISIT,VND0000015
WHATSAPP_EVENT0000215,ACC0025177,BRW0006874,2026-02-13 23:40:58,MSG000011443,DELIVERED,LEGAL_NOTICE,VND0000012
WHATSAPP_EVENT0000216,ACC0011775,BRW0010696,2026-03-14 17:13:00,MSG000011357,READ,PAYMENT_LINK,VND0000002
WHATSAPP_EVENT0000217,ACC0019508,BRW0001572,2026-08-02 03:39:04,MSG000021166,SENT,PTP_01,VND0000006
WHATSAPP_EVENT0000218,ACC0007361,BRW0007825,2026-03-30 09:19:01,MSG000044626,REPLIED,PAYMENT_LINK,VND0000013
WHATSAPP_EVENT0000219,ACC0004378,BRW0005845,2026-06-02 04:14:10,MSG000006423,READ,PTP_01,VND0000008
WHATSAPP_EVENT0000220,ACC0007170,BRW0006968,2026-06-03 14:50:27,MSG000045682,DELIVERED,PAYMENT_LINK,VND0000010
WHATSAPP_EVENT0000221,ACC0020007,BRW0001092,2026-08-05 16:58:08,MSG000028583,REPLIED,PTP_01,VND0000013
WHATSAPP_EVENT0000222,ACC0007407,BRW0005069,2026-04-11 14:11:55,MSG000035506,FAILED,REMINDER_01,VND0000015
WHATSAPP_EVENT0000223,ACC0028860,BRW0009317,2026-05-09 16:01:14,MSG000048941,REPLIED,PTP_01,VND0000003
WHATSAPP_EVENT0000224,ACC0013979,BRW0005880,2026-01-25 12:26:22,MSG000012254,PAYMENT_CLICK,PTP_01,VND0000006
WHATSAPP_EVENT0000225,ACC0011824,BRW0003229,2026-03-22 15:44:51,MSG000045961,DELIVERED,REMINDER_01,VND0000006
WHATSAPP_EVENT0000226,ACC0012176,BRW0004559,2026-07-12 22:34:49,MSG000010865,SENT,REMINDER_01,VND0000004
WHATSAPP_EVENT0000227,ACC0015913,BRW0011753,2026-06-26 03:33:15,MSG000027952,PAYMENT_CLICK,FIELD_VISIT,VND0000008
WHATSAPP_EVENT0000228,ACC0010662,BRW0006005,2026-03-13 04:20:06,MSG000023045,READ,FIELD_VISIT,VND0000009
WHATSAPP_EVENT0000229,ACC0002873,BRW0007689,2026-05-18 12:08:24,MSG000032214,REPLIED,FIELD_VISIT,VND0000015
WHATSAPP_EVENT0000230,ACC0009444,BRW0011785,2026-02-05 15:28:46,MSG000016025,READ,PAYMENT_LINK,VND0000011
WHATSAPP_EVENT0000231,ACC0013238,BRW0008044,2026-05-20 18:11:13,MSG000048791,READ,PTP_01,VND0000002
WHATSAPP_EVENT0000232,ACC0001410,BRW0001775,2026-01-27 01:37:40,MSG000028395,SENT,FIELD_VISIT,VND0000006
WHATSAPP_EVENT0000233,ACC0005213,BRW0006694,2026-04-14 03:55:17,MSG000038389,PAYMENT_CLICK,PAYMENT_LINK,VND0000006
WHATSAPP_EVENT0000234,ACC0014066,BRW0001892,2026-04-24 21:35:43,MSG000049096,SENT,PTP_01,VND0000004
WHATSAPP_EVENT0000235,ACC0020353,BRW0000076,2026-03-05 19:00:24,MSG000026858,PAYMENT_CLICK,REMINDER_01,VND0000005
WHATSAPP_EVENT0000236,ACC0026948,BRW0008971,2026-04-11 08:19:43,MSG000002935,REPLIED,PAYMENT_LINK,VND0000003
WHATSAPP_EVENT0000237,ACC0015387,BRW0003152,2026-04-18 06:13:22,MSG000029109,READ,PAYMENT_LINK,VND0000001
WHATSAPP_EVENT0000238,ACC0014203,BRW0004263,2026-05-30 08:25:17,MSG000018243,READ,LEGAL_NOTICE,VND0000001
WHATSAPP_EVENT0000239,ACC0029236,BRW0002814,2026-05-12 22:25:44,MSG000045057,DELIVERED,PTP_01,VND0000005
WHATSAPP_EVENT0000240,ACC0016682,BRW0002411,2026-02-05 04:45:06,MSG000027528,FAILED,REMINDER_01,VND0000007
WHATSAPP_EVENT0000241,ACC0013521,BRW0009524,2026-04-30 04:38:52,MSG000046376,READ,PTP_01,VND0000011
WHATSAPP_EVENT0000242,ACC0013226,BRW0007751,2026-01-18 05:57:04,MSG000019119,FAILED,PTP_01,VND0000014
WHATSAPP_EVENT0000243,ACC0023457,BRW0002439,2026-05-30 18:21:43,MSG000043446,REPLIED,LEGAL_NOTICE,VND0000015
WHATSAPP_EVENT0000244,ACC0002361,BRW0005503,2026-07-03 08:58:57,MSG000000608,PAYMENT_CLICK,PAYMENT_LINK,VND0000011
WHATSAPP_EVENT0000245,ACC0010559,BRW0011204,2026-02-24 03:40:47,MSG000034712,DELIVERED,LEGAL_NOTICE,VND0000004
WHATSAPP_EVENT0000246,ACC0002428,BRW0008795,2026-01-20 16:54:21,MSG000010819,READ,LEGAL_NOTICE,VND0000005
WHATSAPP_EVENT0000247,ACC0013043,BRW0007619,2026-05-03 16:49:36,MSG000019673,READ,PTP_01,VND0000014
WHATSAPP_EVENT0000248,ACC0000381,BRW0004674,2026-05-18 02:59:17,MSG000005766,REPLIED,PTP_01,VND0000005
WHATSAPP_EVENT0000249,ACC0000131,BRW0004315,2026-07-01 16:53:49,MSG000010770,SENT,PTP_01,VND0000008
WHATSAPP_EVENT0000250,ACC0007638,BRW0002690,2026-06-19 15:02:42,MSG000033552,READ,LEGAL_NOTICE,VND0000005
WHATSAPP_EVENT0000251,ACC0010419,BRW0011858,2026-02-18 01:53:31,MSG000013136,SENT,FIELD_VISIT,VND0000007
WHATSAPP_EVENT0000252,ACC0022049,BRW0009104,2026-05-28 06:13:03,MSG000014829,FAILED,PTP_01,VND0000014
WHATSAPP_EVENT0000253,ACC0015699,BRW0010054,2026-02-10 01:59:13,MSG000042498,REPLIED,FIELD_VISIT,VND0000002
WHATSAPP_EVENT0000254,ACC0001962,BRW0002589,2026-04-13 01:31:16,MSG000001311,REPLIED,REMINDER_01,VND0000009
WHATSAPP_EVENT0000255,ACC0015026,BRW0010696,2026-01-28 16:54:37,MSG000044953,SENT,PAYMENT_LINK,VND0000012
WHATSAPP_EVENT0000256,ACC0021482,BRW0002504,2026-02-03 03:15:05,MSG000042512,SENT,PTP_01,VND0000015
WHATSAPP_EVENT0000257,ACC0002787,BRW0001635,2026-05-04 22:16:06,MSG000024975,DELIVERED,REMINDER_01,VND0000001
WHATSAPP_EVENT0000258,ACC0002778,BRW0005096,2026-04-01 18:03:10,MSG000045737,SENT,PAYMENT_LINK,VND0000003
WHATSAPP_EVENT0000259,ACC0016399,BRW0002859,2026-02-05 07:51:59,MSG000010888,REPLIED,PAYMENT_LINK,VND0000003
WHATSAPP_EVENT0000260,ACC0013794,BRW0011428,2026-04-29 04:06:43,MSG000010637,DELIVERED,PAYMENT_LINK,VND0000002
WHATSAPP_EVENT0000261,ACC0011842,BRW0009432,2026-06-02 10:15:58,MSG000006874,READ,PTP_01,VND0000004
WHATSAPP_EVENT0000262,ACC0004409,BRW0006120,2026-07-05 06:34:36,MSG000029860,REPLIED,REMINDER_01,VND0000007
WHATSAPP_EVENT0000263,ACC0001599,BRW0000408,2026-02-22 07:37:36,MSG000004702,REPLIED,REMINDER_01,VND0000007
WHATSAPP_EVENT0000264,ACC0017382,BRW0009167,2026-07-06 12:27:54,MSG000039171,REPLIED,PAYMENT_LINK,VND0000014
WHATSAPP_EVENT0000265,ACC0027485,BRW0006602,2026-01-17 21:52:40,MSG000039670,FAILED,PTP_01,VND0000011
WHATSAPP_EVENT0000266,ACC0007596,BRW0006086,2026-03-31 10:53:45,MSG000044215,REPLIED,PAYMENT_LINK,VND0000012
WHATSAPP_EVENT0000267,ACC0016048,BRW0008144,2026-07-05 12:20:24,MSG000031883,READ,FIELD_VISIT,VND0000012
WHATSAPP_EVENT0000268,ACC0003521,BRW0011712,2026-01-01 13:56:34,MSG000013120,FAILED,LEGAL_NOTICE,VND0000012
WHATSAPP_EVENT0000269,ACC0000991,BRW0006740,2026-01-03 01:57:55,MSG000047174,READ,PTP_01,VND0000013
WHATSAPP_EVENT0000270,ACC0021789,BRW0007682,2026-06-22 05:47:39,MSG000020393,PAYMENT_CLICK,FIELD_VISIT,VND0000014
WHATSAPP_EVENT0000271,ACC0016252,BRW0010073,2026-03-01 20:24:45,MSG000008871,SENT,LEGAL_NOTICE,VND0000003
WHATSAPP_EVENT0000272,ACC0003483,BRW0003081,2026-02-03 07:50:30,MSG000038548,SENT,PTP_01,VND0000002
WHATSAPP_EVENT0000273,ACC0012510,BRW0003456,2026-05-19 15:07:34,MSG000048104,FAILED,FIELD_VISIT,VND0000015
WHATSAPP_EVENT0000274,ACC0012477,BRW0009140,2026-02-09 13:42:33,MSG000037165,DELIVERED,PTP_01,VND0000006
WHATSAPP_EVENT0000275,ACC0004429,BRW0006827,2026-02-28 03:02:28,MSG000049290,SENT,REMINDER_01,VND0000009
WHATSAPP_EVENT0000276,ACC0008241,BRW0011582,2026-02-27 08:14:40,MSG000032322,PAYMENT_CLICK,PAYMENT_LINK,VND0000010
WHATSAPP_EVENT0000277,ACC0003591,BRW0000998,2026-01-21 06:02:46,MSG000010512,PAYMENT_CLICK,PTP_01,VND0000003
WHATSAPP_EVENT0000278,ACC0019486,BRW0007753,2026-02-21 04:00:18,MSG000045013,DELIVERED,LEGAL_NOTICE,VND0000010
WHATSAPP_EVENT0000279,ACC0015437,BRW0003739,2026-02-04 14:40:53,MSG000010823,PAYMENT_CLICK,FIELD_VISIT,VND0000009
WHATSAPP_EVENT0000280,ACC0019638,BRW0003397,2026-01-29 02:03:32,MSG000032439,DELIVERED,PTP_01,VND0000014
WHATSAPP_EVENT0000281,ACC0006359,BRW0001845,2026-03-19 21:26:09,MSG000008003,DELIVERED,REMINDER_01,VND0000003
WHATSAPP_EVENT0000282,ACC0015580,BRW0010361,2026-01-07 22:12:16,MSG000017182,REPLIED,REMINDER_01,VND0000003
WHATSAPP_EVENT0000283,ACC0017182,BRW0007233,2026-06-22 18:53:31,MSG000046106,PAYMENT_CLICK,PTP_01,VND0000009
WHATSAPP_EVENT0000284,ACC0021119,BRW0000707,2026-02-08 14:16:48,MSG000031740,PAYMENT_CLICK,REMINDER_01,VND0000009
WHATSAPP_EVENT0000285,ACC0013723,BRW0003802,2026-05-25 05:26:48,MSG000029882,DELIVERED,LEGAL_NOTICE,VND0000004
WHATSAPP_EVENT0000286,ACC0002863,BRW0010516,2026-06-04 14:34:36,MSG000017602,READ,LEGAL_NOTICE,VND0000010
WHATSAPP_EVENT0000287,ACC0013441,BRW0011750,2026-05-02 07:26:36,MSG000039043,DELIVERED,REMINDER_01,VND0000005
WHATSAPP_EVENT0000288,ACC0020101,BRW0007465,2026-05-13 09:39:51,MSG000027612,PAYMENT_CLICK,LEGAL_NOTICE,VND0000007
WHATSAPP_EVENT0000289,ACC0029727,BRW0009468,2026-04-26 21:50:54,MSG000010779,DELIVERED,REMINDER_01,VND0000003
WHATSAPP_EVENT0000290,ACC0025165,BRW0010624,2026-04-24 00:06:24,MSG000032574,DELIVERED,PAYMENT_LINK,VND0000004
WHATSAPP_EVENT0000291,ACC0010005,BRW0000204,2026-04-13 16:38:49,MSG000006462,SENT,LEGAL_NOTICE,VND0000005
WHATSAPP_EVENT0000292,ACC0005946,BRW0011581,2026-01-14 17:48:24,MSG000016768,DELIVERED,PTP_01,VND0000009
WHATSAPP_EVENT0000293,ACC0004707,BRW0004411,2026-01-27 11:30:10,MSG000006429,PAYMENT_CLICK,REMINDER_01,VND0000012
WHATSAPP_EVENT0000294,ACC0005107,BRW0011438,2026-07-03 17:09:49,MSG000032951,SENT,REMINDER_01,VND0000005
WHATSAPP_EVENT0000295,ACC0006881,BRW0003023,2026-06-24 13:38:41,MSG000022990,SENT,PTP_01,VND0000008
WHATSAPP_EVENT0000296,ACC0024226,BRW0010742,2026-05-19 07:52:19,MSG000005320,PAYMENT_CLICK,PAYMENT_LINK,VND0000004
WHATSAPP_EVENT0000297,ACC0012819,BRW0001640,2026-06-27 05:35:18,MSG000038648,PAYMENT_CLICK,LEGAL_NOTICE,VND0000006
WHATSAPP_EVENT0000298,ACC0026387,BRW0008289,2026-07-31 23:15:30,MSG000041594,DELIVERED,REMINDER_01,VND0000012
WHATSAPP_EVENT0000299,ACC0016964,BRW0007844,2026-05-25 03:55:58,MSG000047045,DELIVERED,PAYMENT_LINK,VND0000010
WHATSAPP_EVENT0000300,ACC0018887,BRW0009686,2026-04-23 18:07:39,MSG000032348,REPLIED,PAYMENT_LINK,VND0000008
WHATSAPP_EVENT0000301,ACC0010025,BRW0002228,2026-03-08 18:04:52,MSG000034400,FAILED,PAYMENT_LINK,VND0000006
WHATSAPP_EVENT0000302,ACC0005102,BRW0009898,2026-02-16 06:58:24,MSG000006668,READ,FIELD_VISIT,VND0000013
WHATSAPP_EVENT0000303,ACC0020275,BRW0005977,2026-03-14 10:27:32,MSG000036352,FAILED,PTP_01,VND0000005
WHATSAPP_EVENT0000304,ACC0008464,BRW0004666,2026-05-14 05:22:29,MSG000007371,REPLIED,PTP_01,VND0000013
WHATSAPP_EVENT0000305,ACC0018535,BRW0005048,2026-05-23 21:33:41,MSG000034805,FAILED,PAYMENT_LINK,VND0000009
WHATSAPP_EVENT0000306,ACC0012478,BRW0009740,2026-02-07 04:50:07,MSG000047392,READ,REMINDER_01,VND0000008
WHATSAPP_EVENT0000307,ACC0018183,BRW0002992,2026-03-21 23:15:08,MSG000049972,REPLIED,PAYMENT_LINK,VND0000003
WHATSAPP_EVENT0000308,ACC0010640,BRW0007511,2026-02-07 16:28:28,MSG000010961,REPLIED,REMINDER_01,VND0000013
WHATSAPP_EVENT0000309,ACC0009659,BRW0010545,2026-05-30 12:27:43,MSG000049178,READ,PTP_01,VND0000005
WHATSAPP_EVENT0000310,ACC0008022,BRW0010398,2026-02-16 11:42:25,MSG000039668,PAYMENT_CLICK,REMINDER_01,VND0000013
WHATSAPP_EVENT0000311,ACC0008775,BRW0011084,2026-01-17 05:18:02,MSG000014659,REPLIED,PTP_01,VND0000010
WHATSAPP_EVENT0000312,ACC0016082,BRW0007356,2026-06-06 05:41:32,MSG000026232,READ,FIELD_VISIT,VND0000014
WHATSAPP_EVENT0000313,ACC0020176,BRW0001790,2026-05-15 20:28:52,MSG000023865,DELIVERED,PTP_01,VND0000002
WHATSAPP_EVENT0000314,ACC0012971,BRW0002479,2026-04-07 02:23:09,MSG000025817,READ,LEGAL_NOTICE,VND0000008
WHATSAPP_EVENT0000315,ACC0008323,BRW0002238,2026-05-30 06:14:57,MSG000049164,READ,REMINDER_01,VND0000010
WHATSAPP_EVENT0000316,ACC0028838,BRW0001209,2026-07-18 06:53:06,MSG000031097,FAILED,PAYMENT_LINK,VND0000011
WHATSAPP_EVENT0000317,ACC0015797,BRW0002219,2026-01-13 23:34:17,MSG000039140,DELIVERED,LEGAL_NOTICE,VND0000001
WHATSAPP_EVENT0000318,ACC0014892,BRW0010496,2026-07-15 20:08:21,MSG000033844,SENT,PTP_01,VND0000002
WHATSAPP_EVENT0000319,ACC0002289,BRW0010840,2026-03-18 09:20:57,MSG000043975,READ,FIELD_VISIT,VND0000002
WHATSAPP_EVENT0000320,ACC0016214,BRW0008456,2026-04-04 16:41:21,MSG000035143,FAILED,REMINDER_01,VND0000008
WHATSAPP_EVENT0000321,ACC0015510,BRW0005358,2026-02-22 21:34:44,MSG000023646,DELIVERED,LEGAL_NOTICE,VND0000001
WHATSAPP_EVENT0000322,ACC0021479,BRW0010268,2026-03-25 04:26:50,MSG000049677,DELIVERED,PTP_01,VND0000002
WHATSAPP_EVENT0000323,ACC0006500,BRW0008072,2026-01-11 10:42:14,MSG000014402,PAYMENT_CLICK,REMINDER_01,VND0000007
WHATSAPP_EVENT0000324,ACC0015396,BRW0004269,2026-03-15 00:19:27,MSG000047464,REPLIED,LEGAL_NOTICE,VND0000010
WHATSAPP_EVENT0000325,ACC0008604,BRW0004641,2026-06-01 18:57:24,MSG000026301,FAILED,REMINDER_01,VND0000015
WHATSAPP_EVENT0000326,ACC0009399,BRW0006763,2026-03-24 10:26:24,MSG000040879,SENT,PTP_01,VND0000003
WHATSAPP_EVENT0000327,ACC0002015,BRW0000080,2026-05-14 21:18:18,MSG000049641,REPLIED,REMINDER_01,VND0000002
WHATSAPP_EVENT0000328,ACC0022217,BRW0000136,2026-01-13 01:37:25,MSG000038993,PAYMENT_CLICK,LEGAL_NOTICE,VND0000009
WHATSAPP_EVENT0000329,ACC0029349,BRW0000400,2026-07-03 04:46:04,MSG000004262,READ,LEGAL_NOTICE,VND0000013
WHATSAPP_EVENT0000330,ACC0015746,BRW0007652,2026-02-09 23:34:57,MSG000043904,READ,PTP_01,VND0000010
WHATSAPP_EVENT0000331,ACC0007423,BRW0007646,2026-02-20 17:25:31,MSG000025450,FAILED,REMINDER_01,VND0000012
WHATSAPP_EVENT0000332,ACC0020333,BRW0003789,2026-06-16 11:31:15,MSG000037786,REPLIED,PAYMENT_LINK,VND0000010
WHATSAPP_EVENT0000333,ACC0019348,BRW0010019,2026-01-25 03:46:11,MSG000038135,PAYMENT_CLICK,REMINDER_01,VND0000008
WHATSAPP_EVENT0000334,ACC0021474,BRW0000385,2026-07-04 23:30:25,MSG000039430,SENT,FIELD_VISIT,VND0000008
WHATSAPP_EVENT0000335,ACC0005054,BRW0002656,2026-05-21 06:21:50,MSG000011866,READ,PTP_01,VND0000015
WHATSAPP_EVENT0000336,ACC0012110,BRW0008271,2026-01-30 03:34:46,MSG000043148,REPLIED,LEGAL_NOTICE,VND0000005
WHATSAPP_EVENT0000337,ACC0014276,BRW0007684,2026-05-26 03:55:36,MSG000046254,FAILED,PAYMENT_LINK,VND0000003
WHATSAPP_EVENT0000338,ACC0016619,BRW0004062,2026-03-01 12:50:01,MSG000043134,SENT,PTP_01,VND0000009
WHATSAPP_EVENT0000339,ACC0011392,BRW0003889,2026-03-10 09:01:38,MSG000003162,FAILED,PTP_01,VND0000006
WHATSAPP_EVENT0000340,ACC0025102,BRW0004867,2026-05-15 07:32:57,MSG000003753,DELIVERED,FIELD_VISIT,VND0000014
WHATSAPP_EVENT0000341,ACC0004681,BRW0000485,2026-04-29 19:20:49,MSG000038362,DELIVERED,LEGAL_NOTICE,VND0000012
WHATSAPP_EVENT0000342,ACC0025018,BRW0001647,2026-07-30 15:48:55,MSG000008821,READ,FIELD_VISIT,VND0000005
WHATSAPP_EVENT0000343,ACC0028942,BRW0000930,2026-06-06 02:56:46,MSG000032425,FAILED,LEGAL_NOTICE,VND0000007
WHATSAPP_EVENT0000344,ACC0022043,BRW0011559,2026-04-30 12:43:50,MSG000039744,SENT,LEGAL_NOTICE,VND0000002
WHATSAPP_EVENT0000345,ACC0015717,BRW0004282,2026-04-21 06:27:53,MSG000027630,REPLIED,FIELD_VISIT,VND0000008
WHATSAPP_EVENT0000346,ACC0025000,BRW0011391,2026-08-05 09:58:09,MSG000012348,SENT,FIELD_VISIT,VND0000009
WHATSAPP_EVENT0000347,ACC0015503,BRW0008837,2026-05-03 08:36:25,MSG000004984,READ,FIELD_VISIT,VND0000011
WHATSAPP_EVENT0000348,ACC0009778,BRW0004135,2026-06-04 21:44:19,MSG000048381,READ,FIELD_VISIT,VND0000001
WHATSAPP_EVENT0000349,ACC0018870,BRW0010068,2026-04-23 06:20:38,MSG000045565,SENT,PAYMENT_LINK,VND0000002
WHATSAPP_EVENT0000350,ACC0022142,BRW0002763,2026-07-25 21:56:48,MSG000016017,READ,LEGAL_NOTICE,VND0000006
WHATSAPP_EVENT0000351,ACC0001115,BRW0005691,2026-07-02 06:05:43,MSG000019345,FAILED,PTP_01,VND0000011
WHATSAPP_EVENT0000352,ACC0009593,BRW0006562,2026-02-15 07:04:04,MSG000019970,REPLIED,PTP_01,VND0000001
WHATSAPP_EVENT0000353,ACC0000855,BRW0003131,2026-01-24 18:36:16,MSG000011384,PAYMENT_CLICK,PAYMENT_LINK,VND0000007
WHATSAPP_EVENT0000354,ACC0012107,BRW0010713,2026-07-13 02:25:21,MSG000008121,SENT,FIELD_VISIT,VND0000003
WHATSAPP_EVENT0000355,ACC0023436,BRW0005001,2026-01-26 15:33:49,MSG000020241,READ,LEGAL_NOTICE,VND0000008
WHATSAPP_EVENT0000356,ACC0027626,BRW0009360,2026-03-21 08:04:13,MSG000036597,SENT,FIELD_VISIT,VND0000005
WHATSAPP_EVENT0000357,ACC0018799,BRW0008429,2026-03-27 07:45:47,MSG000009829,READ,FIELD_VISIT,VND0000003
WHATSAPP_EVENT0000358,ACC0009321,BRW0001452,2026-05-22 09:26:32,MSG000003266,DELIVERED,REMINDER_01,VND0000002
WHATSAPP_EVENT0000359,ACC0025167,BRW0009790,2026-08-07 12:57:55,MSG000048754,PAYMENT_CLICK,LEGAL_NOTICE,VND0000013
WHATSAPP_EVENT0000360,ACC0007995,BRW0005605,2026-05-05 05:57:08,MSG000022763,PAYMENT_CLICK,REMINDER_01,VND0000004
WHATSAPP_EVENT0000361,ACC0011762,BRW0006936,2026-02-08 20:37:04,MSG000040607,READ,PTP_01,VND0000014
WHATSAPP_EVENT0000362,ACC0026309,BRW0008038,2026-03-24 01:03:50,MSG000037370,REPLIED,LEGAL_NOTICE,VND0000014
WHATSAPP_EVENT0000363,ACC0008313,BRW0002252,2026-06-30 16:06:07,MSG000042165,FAILED,PTP_01,VND0000009
WHATSAPP_EVENT0000364,ACC0015747,BRW0001188,2026-03-28 09:52:21,MSG000011480,REPLIED,LEGAL_NOTICE,VND0000005
WHATSAPP_EVENT0000365,ACC0025500,BRW0005520,2026-07-04 19:00:53,MSG000015556,REPLIED,REMINDER_01,VND0000009
WHATSAPP_EVENT0000366,ACC0004311,BRW0002835,2026-04-19 10:43:27,MSG000034130,FAILED,REMINDER_01,VND0000012
WHATSAPP_EVENT0000367,ACC0004948,BRW0002926,2026-03-17 06:58:19,MSG000035765,PAYMENT_CLICK,REMINDER_01,VND0000009
WHATSAPP_EVENT0000368,ACC0026312,BRW0007061,2026-07-11 19:10:03,MSG000013958,FAILED,PTP_01,VND0000015
WHATSAPP_EVENT0000369,ACC0017156,BRW0004406,2026-02-09 00:18:01,MSG000016851,REPLIED,PTP_01,VND0000010
WHATSAPP_EVENT0000370,ACC0025409,BRW0001636,2026-07-16 18:41:54,MSG000008771,SENT,LEGAL_NOTICE,VND0000007
WHATSAPP_EVENT0000371,ACC0003023,BRW0010266,2026-07-11 14:35:56,MSG000022853,SENT,PTP_01,VND0000013
WHATSAPP_EVENT0000372,ACC0004908,BRW0009892,2026-04-02 23:13:04,MSG000003352,PAYMENT_CLICK,PAYMENT_LINK,VND0000002
WHATSAPP_EVENT0000373,ACC0016115,BRW0007113,2026-04-21 02:27:25,MSG000022535,DELIVERED,FIELD_VISIT,VND0000011
WHATSAPP_EVENT0000374,ACC0020521,BRW0005931,2026-03-25 13:17:09,MSG000014689,PAYMENT_CLICK,LEGAL_NOTICE,VND0000015
WHATSAPP_EVENT0000375,ACC0005533,BRW0001547,2026-05-01 21:52:43,MSG000029919,PAYMENT_CLICK,REMINDER_01,VND0000002
WHATSAPP_EVENT0000376,ACC0025203,BRW0011949,2026-06-08 21:38:48,MSG000025334,REPLIED,REMINDER_01,VND0000004
WHATSAPP_EVENT0000377,ACC0001216,BRW0010122,2026-06-25 12:38:28,MSG000000263,READ,PAYMENT_LINK,VND0000006
WHATSAPP_EVENT0000378,ACC0001483,BRW0007541,2026-02-15 11:20:10,MSG000033289,READ,PAYMENT_LINK,VND0000009
WHATSAPP_EVENT0000379,ACC0009922,BRW0007806,2026-01-22 16:44:55,MSG000037107,PAYMENT_CLICK,LEGAL_NOTICE,VND0000009
WHATSAPP_EVENT0000380,ACC0012337,BRW0000809,2026-04-19 02:35:07,MSG000032731,REPLIED,REMINDER_01,VND0000002
WHATSAPP_EVENT0000381,ACC0015056,BRW0011506,2026-05-23 11:38:53,MSG000008686,PAYMENT_CLICK,PAYMENT_LINK,VND0000002
WHATSAPP_EVENT0000382,ACC0002065,BRW0003446,2026-01-18 00:37:18,MSG000022301,SENT,REMINDER_01,VND0000002
WHATSAPP_EVENT0000383,ACC0018974,BRW0005710,2026-05-02 00:33:30,MSG000005771,FAILED,PAYMENT_LINK,VND0000007
WHATSAPP_EVENT0000384,ACC0008424,BRW0001782,2026-04-29 14:48:40,MSG000012592,READ,PTP_01,VND0000001
WHATSAPP_EVENT0000385,ACC0003336,BRW0003219,2026-02-02 11:58:42,MSG000002741,DELIVERED,LEGAL_NOTICE,VND0000014
WHATSAPP_EVENT0000386,ACC0000373,BRW0006912,2026-01-03 05:05:33,MSG000027972,SENT,FIELD_VISIT,VND0000002
WHATSAPP_EVENT0000387,ACC0021445,BRW0004321,2026-06-22 18:46:37,MSG000039511,FAILED,LEGAL_NOTICE,VND0000013
WHATSAPP_EVENT0000388,ACC0000155,BRW0005878,2026-05-08 02:05:45,MSG000043090,DELIVERED,FIELD_VISIT,VND0000005
WHATSAPP_EVENT0000389,ACC0029278,BRW0002095,2026-05-04 01:28:37,MSG000027860,REPLIED,FIELD_VISIT,VND0000009
