disposition_id,account_id,borrower_id,event_at,call_id,agent_id,disposition_code,disposition_version
DISPOSITION0000220,ACC0000545,BRW0009275,2026-01-16 14:27:16,CALL0019722,AGT0000517,REFUSED,v1
DISPOSITION0000221,ACC0028383,BRW0006270,2026-06-09 11:22:30,CALL0040685,AGT0000433,CALLBACK,legacy
DISPOSITION0000222,ACC0020540,BRW0010518,2026-01-28 12:53:04,CALL0078676,AGT0000948,PTP_BROKEN,v2
DISPOSITION0000223,ACC0018903,BRW0010283,2026-05-03 09:00:31,CALL0080915,AGT0000933,PTP,legacy
DISPOSITION0000224,ACC0027788,BRW0007400,2026-03-17 18:23:25,CALL0064088,AGT0000750,DISPUTE,legacy
DISPOSITION0000225,ACC0002442,BRW0011729,2026-08-02 07:58:46,CALL0047742,AGT0000129,PAID,v2
DISPOSITION0000226,ACC0025392,BRW0002741,2026-03-05 17:31:11,CALL0017953,AGT0000549,DISPUTE,v2
DISPOSITION0000227,ACC0003597,BRW0003184,2026-03-04 02:48:44,CALL0001980,AGT0000178,PAID,v2
DISPOSITION0000228,ACC0024309,BRW0008941,2026-01-30 19:16:44,CALL0070893,AGT0000817,PAID,v2
DISPOSITION0000229,ACC0009057,BRW0003902,2026-02-05 12:23:14,CALL0067975,AGT0000131,REFUSED,v2
DISPOSITION0000230,ACC0011490,BRW0008824,2026-03-19 20:12:56,CALL0031963,AGT0000268,REFUSED,v2
DISPOSITION0000231,ACC0010681,BRW0006210,2026-03-05 05:39:31,CALL0033844,AGT0000153,PAID,v1
DISPOSITION0000232,ACC0016213,BRW0002179,2026-07-11 19:42:29,CALL0066379,AGT0000310,WRONG_NUMBER,legacy
DISPOSITION0000233,ACC0007454,BRW0007220,2026-04-08 04:35:31,CALL0030386,AGT0000812,PAID,v2
DISPOSITION0000234,ACC0002811,BRW0009835,2026-05-16 20:16:40,CALL0087963,AGT0000468,WRONG_NUMBER,legacy
DISPOSITION0000235,ACC0004987,BRW0000519,2026-03-07 08:09:42,CALL0024247,AGT0000269,REFUSED,v1
DISPOSITION0000236,ACC0029750,BRW0008068,2026-04-26 11:34:21,CALL0077436,AGT0000661,REFUSED,v2
DISPOSITION0000237,ACC0007367,BRW0002749,2026-07-20 05:14:06,CALL0081418,AGT0000819,WRONG_NUMBER,v1
DISPOSITION0000238,ACC0001319,BRW0000540,2026-03-06 22:30:31,CALL0026599,AGT0000371,WRONG_NUMBER,legacy
DISPOSITION0000239,ACC0001197,BRW0007003,2026-07-02 13:14:22,CALL0037134,AGT0000920,PROMISE_TO_PAY,legacy
DISPOSITION0000240,ACC0029643,BRW0011678,2026-02-07 05:06:42,CALL0060930,AGT0000824,DISPUTE,legacy
DISPOSITION0000241,ACC0004620,BRW0004799,2026-05-02 04:33:24,CALL0078636,AGT0000449,WRONG_NUMBER,legacy
DISPOSITION0000242,ACC0001251,BRW0005794,2026-05-20 11:32:36,CALL0049996,AGT0000519,NO_CONTACT,v2
DISPOSITION0000243,ACC0001291,BRW0010378,2026-06-01 14:23:41,CALL0054106,AGT0000262,NO_CONTACT,v1
DISPOSITION0000244,ACC0029845,BRW0002609,2026-02-13 21:48:10,CALL0085646,AGT0000395,DISPUTE,v1
DISPOSITION0000245,ACC0006964,BRW0000064,2026-04-01 21:30:44,CALL0041560,AGT0000266,PTP_BROKEN,v2
DISPOSITION0000246,ACC0014113,BRW0010940,2026-02-12 22:19:16,CALL0004102,AGT0000692,PAID,legacy
DISPOSITION0000247,ACC0004015,BRW0000401,2026-04-08 12:45:06,CALL0056053,AGT0000842,NO_CONTACT,v1
DISPOSITION0000248,ACC0018402,BRW0011695,2026-07-21 15:57:00,CALL0054561,AGT0000074,PTP_BROKEN,v2
DISPOSITION0000249,ACC0004877,BRW0009307,2026-02-05 01:40:48,CALL0014685,AGT0000901,PAID,v1
DISPOSITION0000250,ACC0010794,BRW0001812,2026-04-27 14:24:52,CALL0008502,AGT0000487,WRONG_NUMBER,v1
DISPOSITION0000251,ACC0012221,BRW0011025,2026-04-26 03:19:17,CALL0054810,AGT0000896,WRONG_NUMBER,v2
DISPOSITION0000252,ACC0017959,BRW0010364,2026-06-11 09:30:03,CALL0042461,AGT0000230,PTP,v1
DISPOSITION0000253,ACC0026556,BRW0011565,2026-02-12 00:30:48,CALL0058727,AGT0000057,PTP_BROKEN,legacy
DISPOSITION0000254,ACC0001097,BRW0011777,2026-03-09 10:01:19,CALL0029436,AGT0000883,PTP,v1
DISPOSITION0000255,ACC0004370,BRW0000447,2026-06-23 15:16:33,CALL0010798,AGT0000640,PAID,legacy
DISPOSITION0000256,ACC0001939,BRW0003568,2026-05-01 11:29:34,CALL0068250,AGT0000060,PROMISE_TO_PAY,v2
DISPOSITION0000257,ACC0007147,BRW0004703,2026-03-04 11:30:24,CALL0056649,AGT0000765,PTP_BROKEN,v1
DISPOSITION0000258,ACC0002340,BRW0010999,2026-07-31 04:36:54,CALL0038697,AGT0000279,PROMISE_TO_PAY,v1
DISPOSITION0000259,ACC0006027,BRW0003754,2026-01-14 18:26:11,CALL0039591,AGT0000809,PTP,v1
DISPOSITION0000260,ACC0019344,BRW0002022,2026-05-06 05:18:34,CALL0061783,AGT0000895,PROMISE_TO_PAY,v2
DISPOSITION0000261,ACC0026425,BRW0002815,2026-03-24 16:48:01,CALL0037865,AGT0000640,PROMISE_TO_PAY,legacy
DISPOSITION0000262,ACC0022990,BRW0004074,2026-05-13 14:24:05,CALL0021858,AGT0000517,PTP_BROKEN,v1
DISPOSITION0000263,ACC0014551,BRW0009603,2026-02-02 23:21:34,CALL0050741,AGT0000469,NO_CONTACT,v2
DISPOSITION0000264,ACC0009776,BRW0004185,2026-06-26 20:04:39,CALL0067452,AGT0000009,PAID,v1
DISPOSITION0000265,ACC0002719,BRW0004592,2026-01-15 18:03:18,CALL0009809,AGT0000675,DISPUTE,v2
DISPOSITION0000266,ACC0010399,BRW0005716,2026-01-28 04:19:38,CALL0089284,AGT0000785,PTP_BROKEN,legacy
DISPOSITION0000267,ACC0002770,BRW0001783,2026-05-28 05:24:15,CALL0017727,AGT0000297,PAID,v2
DISPOSITION0000268,ACC0022959,BRW0007349,2026-07-16 07:30:30,CALL0073831,AGT0000909,NO_CONTACT,legacy
DISPOSITION0000269,ACC0028474,BRW0004090,2026-07-14 15:59:33,CALL0072594,AGT0000061,PTP_BROKEN,legacy
DISPOSITION0000270,ACC0024257,BRW0009671,2026-05-22 19:41:50,CALL0026085,AGT0000746,CALLBACK,legacy
DISPOSITION0000271,ACC0023411,BRW0011051,2026-06-18 18:33:41,CALL0022272,AGT0000692,NO_CONTACT,legacy
DISPOSITION0000272,ACC0004203,BRW0000966,2026-01-20 11:13:42,CALL0067658,AGT0000367,PTP_BROKEN,legacy
DISPOSITION0000273,ACC0024335,BRW0001469,2026-07-24 16:42:59,CALL0007856,AGT0000430,WRONG_NUMBER,v2
DISPOSITION0000274,ACC0019495,BRW0004175,2026-06-25 23:03:51,CALL0064469,AGT0000325,PROMISE_TO_PAY,legacy
DISPOSITION0000275,ACC0029794,BRW0009413,2026-01-04 16:22:07,CALL0026801,AGT0000854,PTP_BROKEN,legacy
DISPOSITION0000276,ACC0028149,BRW0004276,2026-02-03 23:11:19,CALL0048019,AGT0000601,DISPUTE,v2
DISPOSITION0000277,ACC0025539,BRW0007437,2026-04-08 05:08:43,CALL0021791,AGT0000604,DISPUTE,v1
DISPOSITION0000278,ACC0003330,BRW0006156,2026-02-18 02:47:07,CALL0048345,AGT0000505,DISPUTE,legacy
DISPOSITION0000279,ACC0023599,BRW0009936,2026-06-05 08:25:43,CALL0079675,AGT0000270,PTP_BROKEN,v2
DISPOSITION0000280,ACC0002573,BRW0000461,2026-02-12 12:16:56,CALL0002795,AGT0000694,PAID,legacy
DISPOSITION0000281,ACC0006269,BRW0001861,2026-01-24 19:38:27,CALL0034882,AGT0000849,NO_CONTACT,v1
DISPOSITION0000282,ACC0018008,BRW0001456,2026-04-10 14:52:20,CALL0016299,AGT0000814,REFUSED,v1
DISPOSITION0000283,ACC0020230,BRW0005147,2026-06-22 12:33:47,CALL0021727,AGT0000451,CALLBACK,legacy
DISPOSITION0000284,ACC0010963,BRW0002548,2026-07-07 20:49:00,CALL0069964,AGT0000048,PTP_BROKEN,v2
DISPOSITION0000285,ACC0001729,BRW0007564,2026-08-04 14:35:11,CALL0017931,AGT0000385,PROMISE_TO_PAY,v2
DISPOSITION0000286,ACC0015959,BRW0009260,2026-03-26 23:13:19,CALL0086363,AGT0000933,PTP_BROKEN,legacy
DISPOSITION0000287,ACC0014805,BRW0009950,2026-04-22 04:41:07,CALL0083637,AGT0000121,PTP,v2
DISPOSITION0000288,ACC0022313,BRW0009964,2026-01-05 19:33:20,CALL0039484,AGT0000212,PTP,v2
DISPOSITION0000289,ACC0018523,BRW0006320,2026-04-03 09:49:11,CALL0072836,AGT0000320,PTP_BROKEN,legacy
DISPOSITION0000290,ACC0024131,BRW0001290,2026-05-12 14:54:40,CALL0072976,AGT0000127,DISPUTE,v1
DISPOSITION0000291,ACC0025660,BRW0006210,2026-05-28 12:04:07,CALL0014221,AGT0000318,DISPUTE,v2
DISPOSITION0000292,ACC0018230,BRW0009851,2026-04-24 18:04:18,CALL0033515,AGT0000409,PROMISE_TO_PAY,legacy
DISPOSITION0000293,ACC0009241,BRW0008595,2026-06-11 09:54:23,CALL0087697,AGT0000636,PTP,v1
DISPOSITION0000294,ACC0019883,BRW0001145,2026-04-25 00:30:12,CALL0017346,AGT0000423,DISPUTE,v1
DISPOSITION0000295,ACC0021477,BRW0005682,2026-06-26 07:19:21,CALL0048643,AGT0000511,PROMISE_TO_PAY,v1
DISPOSITION0000296,ACC0026693,BRW0008889,2026-04-15 00:44:59,CALL0078536,AGT0000170,WRONG_NUMBER,legacy
DISPOSITION0000297,ACC0028673,BRW0002190,2026-04-20 09:55:09,CALL0079471,AGT0000249,WRONG_NUMBER,v2
DISPOSITION0000298,ACC0022889,BRW0001767,2026-05-25 17:05:33,CALL0083411,AGT0000576,CALLBACK,v1
DISPOSITION0000299,ACC0011738,BRW0008942,2026-06-30 07:42:45,CALL0006694,AGT0000336,PAID,v2
DISPOSITION0000300,ACC0013780,BRW0008936,2026-06-24 07:59:06,CALL0035006,AGT0000634,DISPUTE,v1
DISPOSITION0000301,ACC0007113,BRW0007801,2026-06-19 12:54:39,CALL0063291,AGT0000794,DISPUTE,v1
DISPOSITION0000302,ACC0003886,BRW0009607,2026-07-08 16:13:31,CALL0014489,AGT0000313,PAID,v1
DISPOSITION0000303,ACC0003447,BRW0003277,2026-01-08 17:10:29,CALL0065608,AGT0000981,PTP,legacy
DISPOSITION0000304,ACC0000391,BRW0009804,2026-05-09 17:31:22,CALL0029711,AGT0000688,PROMISE_TO_PAY,legacy
DISPOSITION0000305,ACC0017727,BRW0004341,2026-04-18 16:53:30,CALL0000698,AGT0000295,PAID,v1
DISPOSITION0000306,ACC0008868,BRW0001412,2026-02-20 00:18:50,CALL0024787,AGT0000122,CALLBACK,v1
DISPOSITION0000307,ACC0015623,BRW0010582,2026-06-18 23:54:26,CALL0078144,AGT0000366,PTP_BROKEN,v2
DISPOSITION0000308,ACC0021862,BRW0011149,2026-06-08 13:53:41,CALL0086559,AGT0000237,PTP_BROKEN,v2
DISPOSITION0000309,ACC0022183,BRW0000612,2026-01-03 20:15:13,CALL0008377,AGT0000556,CALLBACK,legacy
DISPOSITION0000310,ACC0007227,BRW0007357,2026-02-21 19:23:40,CALL0060216,AGT0000103,DISPUTE,v1
DISPOSITION0000311,ACC0010256,BRW0009044,2026-01-13 20:35:14,CALL0085917,AGT0000454,CALLBACK,legacy
DISPOSITION0000312,ACC0010663,BRW0001092,2026-07-04 22:26:10,CALL0062045,AGT0000956,NO_CONTACT,legacy
DISPOSITION0000313,ACC0002544,BRW0003979,2026-04-05 02:32:38,CALL0085585,AGT0000706,PTP,legacy
DISPOSITION0000314,ACC0029857,BRW0007965,2026-01-02 22:05:34,CALL0072427,AGT0000098,CALLBACK,v2
DISPOSITION0000315,ACC0027817,BRW0009771,2026-07-07 08:23:11,CALL0081159,AGT0000582,PROMISE_TO_PAY,legacy
DISPOSITION0000316,ACC0022935,BRW0006867,2026-01-16 18:33:24,CALL0006601,AGT0000349,NO_CONTACT,v1
DISPOSITION0000317,ACC0023914,BRW0010282,2026-03-31 12:57:57,CALL0013742,AGT0000165,DISPUTE,v1
DISPOSITION0000318,ACC0002678,BRW0009981,2026-03-15 02:48:05,CALL0085363,AGT0000213,PROMISE_TO_PAY,v1
DISPOSITION0000319,ACC0015108,BRW0001410,2026-03-17 10:54:53,CALL0078585,AGT0000628,PROMISE_TO_PAY,legacy
DISPOSITION0000320,ACC0012381,BRW0009874,2026-05-27 05:56:11,CALL0001339,AGT0000309,PTP_BROKEN,v2
DISPOSITION0000321,ACC0012577,BRW0003827,2026-01-22 06:00:32,CALL0081022,AGT0000867,NO_CONTACT,v1
DISPOSITION0000322,ACC0024965,BRW0008859,2026-04-25 20:51:28,CALL0049443,AGT0000854,PROMISE_TO_PAY,v2
DISPOSITION0000323,ACC0023441,BRW0010404,2026-05-03 03:34:05,CALL0054439,AGT0000022,PAID,v1
DISPOSITION0000324,ACC0023235,BRW0007385,2026-04-27 03:15:19,CALL0020811,AGT0000170,WRONG_NUMBER,v2
DISPOSITION0000325,ACC0011489,BRW0009432,2026-05-26 00:08:04,CALL0080476,AGT0000609,PAID,v2
DISPOSITION0000326,ACC0018464,BRW0007425,2026-04-21 18:54:18,CALL0053047,AGT0000257,NO_CONTACT,v1
DISPOSITION0000327,ACC0029888,BRW0001251,2026-06-04 01:23:00,CALL0059431,AGT0000970,PROMISE_TO_PAY,legacy
DISPOSITION0000328,ACC0005019,BRW0004338,2026-07-21 14:48:13,CALL0081676,AGT0000777,REFUSED,legacy
DISPOSITION0000329,ACC0004172,BRW0003207,2026-05-17 19:07:08,CALL0035795,AGT0000044,PROMISE_TO_PAY,v2
DISPOSITION0000330,ACC0013859,BRW0006093,2026-07-08 16:45:09,CALL0073724,AGT0000021,PAID,legacy
DISPOSITION0000331,ACC0008773,BRW0010806,2026-01-12 15:45:09,CALL0046297,AGT0000943,WRONG_NUMBER,legacy
DISPOSITION0000332,ACC0009147,BRW0002437,2026-02-28 11:41:04,CALL0040721,AGT0000730,PAID,legacy
DISPOSITION0000333,ACC0024680,BRW0004419,2026-06-28 15:19:29,CALL0022286,AGT0000276,PTP_BROKEN,v2
DISPOSITION0000334,ACC0012224,BRW0004622,2026-01-17 13:43:44,CALL0025108,AGT0000798,REFUSED,legacy
DISPOSITION0000335,ACC0017349,BRW0005206,2026-02-24 07:44:52,CALL0083137,AGT0000419,DISPUTE,legacy
DISPOSITION0000336,ACC0026280,BRW0000906,2026-01-05 15:12:42,CALL0064923,AGT0000036,PTP_BROKEN,legacy
DISPOSITION0000337,ACC0007562,BRW0002906,2026-04-11 18:53:25,CALL0034073,AGT0000739,NO_CONTACT,v1
DISPOSITION0000338,ACC0001839,BRW0002075,2026-01-24 10:07:39,CALL0036379,AGT0000454,NO_CONTACT,legacy
DISPOSITION0000339,ACC0001296,BRW0001370,2026-03-27 21:08:19,CALL0038781,AGT0000405,DISPUTE,v1
DISPOSITION0000340,ACC0005596,BRW0008000,2026-03-12 13:36:32,CALL0006681,AGT0000705,DISPUTE,v1
DISPOSITION0000341,ACC0023012,BRW0001441,2026-01-30 21:12:46,CALL0068982,AGT0000353,WRONG_NUMBER,legacy
DISPOSITION0000342,ACC0017927,BRW0005403,2026-01-25 09:28:08,CALL0070437,AGT0000876,REFUSED,v1
DISPOSITION0000343,ACC0022924,BRW0005615,2026-06-05 08:09:59,CALL0005686,AGT0000776,PROMISE_TO_PAY,v2
DISPOSITION0000344,ACC0027745,BRW0008681,2026-04-20 08:59:03,CALL0010391,AGT0000157,PROMISE_TO_PAY,v1
DISPOSITION0000345,ACC0028002,BRW0001845,2026-06-17 02:44:59,CALL0074380,AGT0000086,PTP,legacy
DISPOSITION0000346,ACC0012927,BRW0008041,2026-03-26 23:35:11,CALL0014831,AGT0000704,REFUSED,v2
DISPOSITION0000347,ACC0022539,BRW0002764,2026-07-19 02:29:59,CALL0011025,AGT0000936,DISPUTE,v2
DISPOSITION0000348,ACC0013283,BRW0010612,2026-03-14 14:49:52,CALL0058061,AGT0000949,PAID,v1
DISPOSITION0000349,ACC0013007,BRW0008904,2026-04-15 16:30:49,CALL0000805,AGT0000814,DISPUTE,v1
DISPOSITION0000350,ACC0001644,BRW0007483,2026-01-20 13:57:18,CALL0060549,AGT0000449,PTP,v2
DISPOSITION0000351,ACC0026848,BRW0005396,2026-07-27 16:38:35,CALL0028653,AGT0000302,PTP,v1
DISPOSITION0000352,ACC0013576,BRW0002899,2026-06-19 15:41:25,CALL0065286,AGT0000801,WRONG_NUMBER,legacy
DISPOSITION0000353,ACC0027650,BRW0000883,2026-02-19 12:44:48,CALL0001814,AGT0000488,PTP,legacy
DISPOSITION0000354,ACC0020421,BRW0004316,2026-04-24 20:44:14,CALL0066948,AGT0000213,CALLBACK,v1
DISPOSITION0000355,ACC0025987,BRW0003862,2026-04-30 21:16:11,CALL0037057,AGT0000321,PTP,legacy
DISPOSITION0000356,ACC0005531,BRW0005810,2026-01-14 15:51:28,CALL0050386,AGT0000563,PAID,legacy
DISPOSITION0000357,ACC0000817,BRW0010702,2026-01-07 15:46:50,CALL0003619,AGT0000202,DISPUTE,v1
DISPOSITION0000358,ACC0012907,BRW0006731,2026-05-31 10:34:47,CALL0074330,AGT0000683,PTP_BROKEN,legacy
DISPOSITION0000359,ACC0024800,BRW0000471,2026-06-16 00:53:24,CALL0041559,AGT0000417,CALLBACK,legacy
DISPOSITION0000360,ACC0028164,BRW0007206,2026-06-14 00:31:52,CALL0054337,AGT0000486,CALLBACK,v2
DISPOSITION0000361,ACC0020575,BRW0003592,2026-07-05 01:03:37,CALL0029760,AGT0000196,CALLBACK,v1
DISPOSITION0000362,ACC0016083,BRW0000529,2026-04-27 14:04:25,CALL0059729,AGT0000367,PTP_BROKEN,v1
DISPOSITION0000363,ACC0020020,BRW0004934,2026-02-05 06:33:08,CALL0081009,AGT0000813,PTP_BROKEN,legacy
DISPOSITION0000364,ACC0029849,BRW0010775,2026-04-01 18:29:33,CALL0016640,AGT0000433,PROMISE_TO_PAY,legacy
DISPOSITION0000365,ACC0016677,BRW0010937,2026-02-02 09:30:31,CALL0054146,AGT0000210,WRONG_NUMBER,legacy
DISPOSITION0000366,ACC0011429,BRW0010259,2026-02-03 02:48:58,CALL0014299,AGT0000123,DISPUTE,legacy
DISPOSITION0000367,ACC0007275,BRW0002091,2026-07-19 04:43:17,CALL0081725,AGT0000948,WRONG_NUMBER,v2
DISPOSITION0000368,ACC0001686,BRW0011248,2026-01-25 08:03:30,CALL0042031,AGT0000522,NO_CONTACT,v1
DISPOSITION0000369,ACC0020368,BRW0003960,2026-02-27 20:21:46,CALL0050841,AGT0000428,CALLBACK,legacy
DISPOSITION0000370,ACC0005181,BRW0011419,2026-01-21 15:25:29,CALL0004726,AGT0000659,WRONG_NUMBER,v1
DISPOSITION0000371,ACC0021536,BRW0002028,2026-02-26 08:14:01,CALL0037564,AGT0000130,DISPUTE,legacy
DISPOSITION0000372,ACC0012912,BRW0010629,2026-08-07 11:39:47,CALL0040054,AGT0000174,NO_CONTACT,v1
DISPOSITION0000373,ACC0028815,BRW0002369,2026-05-16 07:25:46,CALL0014251,AGT0000413,PTP,legacy
DISPOSITION0000374,ACC0012190,BRW0003805,2026-07-20 08:54:58,CALL0033722,AGT0000237,CALLBACK,legacy
DISPOSITION0000375,ACC0002790,BRW0003303,2026-04-08 03:24:41,CALL0056965,AGT0000168,DISPUTE,v2
DISPOSITION0000376,ACC0017734,BRW0007997,2026-02-08 01:38:06,CALL0077616,AGT0000761,CALLBACK,v1
DISPOSITION0000377,ACC0026560,BRW0002472,2026-06-11 09:38:05,CALL0013454,AGT0000835,DISPUTE,v1
DISPOSITION0000378,ACC0001595,BRW0001001,2026-04-01 16:19:07,CALL0075548,AGT0000763,WRONG_NUMBER,legacy
DISPOSITION0000379,ACC0004775,BRW0006469,2026-04-27 10:23:41,CALL0081324,AGT0000806,WRONG_NUMBER,v1
DISPOSITION0000380,ACC0027310,BRW0008871,2026-01-26 10:33:21,CALL0009943,AGT0000360,PROMISE_TO_PAY,legacy
DISPOSITION0000381,ACC0021050,BRW0002993,2026-04-22 18:23:25,CALL0015037,AGT0000793,DISPUTE,legacy
DISPOSITION0000382,ACC0015323,BRW0011703,2026-01-20 07:13:22,CALL0070421,AGT0000246,PTP_BROKEN,v2
DISPOSITION0000383,ACC0001804,BRW0007957,2026-07-03 03:38:01,CALL0027179,AGT0000218,WRONG_NUMBER,v1
DISPOSITION0000384,ACC0011704,BRW0010511,2026-05-01 08:41:31,CALL0052637,AGT0000736,NO_CONTACT,v1
DISPOSITION0000385,ACC0029472,BRW0010639,2026-08-02 10:46:37,CALL0050568,AGT0000459,PTP_BROKEN,legacy
DISPOSITION0000386,ACC0009711,BRW0004136,2026-01-21 12:39:00,CALL0073688,AGT0000836,CALLBACK,v2
DISPOSITION0000387,ACC0027961,BRW0010587,2026-04-23 10:45:30,CALL0022205,AGT0000429,CALLBACK,legacy
DISPOSITION0000388,ACC0010368,BRW0008660,2026-06-20 02:02:08,CALL0044449,AGT0000374,CALLBACK,legacy
DISPOSITION0000389,ACC0026487,BRW0011455,2026-02-19 04:39:00,CALL0081973,AGT0000385,DISPUTE,v2
DISPOSITION0000390,ACC0017384,BRW0000327,2026-07-01 18:57:54,CALL0001244,AGT0000493,NO_CONTACT,legacy
DISPOSITION0000391,ACC0017424,BRW0001490,2026-04-28 06:03:39,CALL0046307,AGT0000419,PROMISE_TO_PAY,legacy
DISPOSITION0000392,ACC0000825,BRW0010449,2026-01-21 11:32:25,CALL0066542,AGT0000285,NO_CONTACT,v2
DISPOSITION0000393,ACC0020146,BRW0011112,2026-06-08 21:35:58,CALL0021837,AGT0000195,PROMISE_TO_PAY,v2
DISPOSITION0000394,ACC0016232,BRW0010280,2026-01-23 02:08:16,CALL0042452,AGT0000516,PTP,v1
DISPOSITION0000395,ACC0002470,BRW0007828,2026-04-27 02:58:54,CALL0057589,AGT0000148,DISPUTE,v2
DISPOSITION0000396,ACC0028159,BRW0008645,2026-05-08 15:34:58,CALL0022933,AGT0000856,WRONG_NUMBER,v1
DISPOSITION0000397,ACC0008155,BRW0003763,2026-05-27 16:59:16,CALL0016366,AGT0000259,DISPUTE,legacy
DISPOSITION0000398,ACC0004608,BRW0006318,2026-05-15 20:56:20,CALL0008216,AGT0000388,PTP,legacy
DISPOSITION0000399,ACC0019488,BRW0005864,2026-07-24 18:38:40,CALL0032162,AGT0000190,CALLBACK,v2
DISPOSITION0000400,ACC0010688,BRW0002672,2026-02-22 19:09:42,CALL0057039,AGT0000055,REFUSED,v2
DISPOSITION0000401,ACC0024219,BRW0004229,2026-07-10 23:01:12,CALL0050663,AGT0000638,NO_CONTACT,v2
DISPOSITION0000402,ACC0029432,BRW0007775,2026-03-01 15:57:54,CALL0055495,AGT0000956,DISPUTE,v2
DISPOSITION0000403,ACC0009123,BRW0008342,2026-08-02 01:24:42,CALL0035770,AGT0000597,PTP_BROKEN,legacy
DISPOSITION0000404,ACC0022274,BRW0009188,2026-02-06 10:11:54,CALL0049974,AGT0000970,REFUSED,v1
DISPOSITION0000405,ACC0006143,BRW0009167,2026-02-03 04:29:59,CALL0087102,AGT0000609,PROMISE_TO_PAY,v1
DISPOSITION0000406,ACC0023519,BRW0004024,2026-02-09 14:12:50,CALL0036365,AGT0000064,REFUSED,v1
DISPOSITION0000407,ACC0015760,BRW0009984,2026-03-26 17:37:12,CALL0012521,AGT0000504,CALLBACK,v1
DISPOSITION0000408,ACC0025981,BRW0005478,2026-07-12 05:52:16,CALL0087847,AGT0000888,DISPUTE,legacy
DISPOSITION0000409,ACC0029948,BRW0009844,2026-05-22 12:45:20,CALL0067040,AGT0000308,CALLBACK,v2
DISPOSITION0000410,ACC0024369,BRW0000608,2026-01-10 03:07:16,CALL0038192,AGT0000224,PAID,v1
DISPOSITION0000411,ACC0001112,BRW0006247,2026-01-30 14:31:55,CALL0037524,AGT0000761,REFUSED,v1
DISPOSITION0000412,ACC0006007,BRW0005169,2026-08-04 18:57:10,CALL0058747,AGT0000824,PROMISE_TO_PAY,legacy
DISPOSITION0000413,ACC0008815,BRW0006902,2026-04-05 01:49:44,CALL0020826,AGT0000402,PTP_BROKEN,v2
DISPOSITION0000414,ACC0022961,BRW0004422,2026-03-14 06:37:35,CALL0056632,AGT0000803,REFUSED,v2
DISPOSITION0000415,ACC0023011,BRW0007869,2026-04-25 05:15:43,CALL0072656,AGT0000371,WRONG_NUMBER,legacy
DISPOSITION0000416,ACC0029702,BRW0010867,2026-07-06 04:17:32,CALL0031390,AGT0000762,NO_CONTACT,v1
DISPOSITION0000417,ACC0014067,BRW0008106,2026-03-25 23:00:14,CALL0009650,AGT0000758,DISPUTE,v1
DISPOSITION0000418,ACC0000706,BRW0006984,2026-03-19 22:19:15,CALL0074115,AGT0000445,PTP,v1
DISPOSITION0000419,ACC0010387,BRW0006052,2026-02-28 22:11:14,CALL0085765,AGT0000512,CALLBACK,v2
DISPOSITION0000420,ACC0018990,BRW0004073,2026-02-06 04:21:12,CALL0038115,AGT0000812,PAID,v2
DISPOSITION0000421,ACC0006751,BRW0004888,2026-01-14 19:49:20,CALL0030527,AGT0000420,PTP,v1
DISPOSITION0000422,ACC0016131,BRW0003199,2026-04-15 06:49:40,CALL0003332,AGT0000148,REFUSED,v2
DISPOSITION0000423,ACC0001227,BRW0007985,2026-06-24 20:25:01,CALL0036794,AGT0000875,PTP_BROKEN,legacy
DISPOSITION0000424,ACC0000922,BRW0010125,2026-03-22 09:58:15,CALL0061789,AGT0000705,PTP,v2
DISPOSITION0000425,ACC0017544,BRW0008734,2026-05-03 05:35:55,CALL0014578,AGT0000355,PROMISE_TO_PAY,legacy
DISPOSITION0000426,ACC0001127,BRW0011254,2026-02-16 04:02:44,CALL0076672,AGT0000224,NO_CONTACT,legacy
DISPOSITION0000427,ACC0011303,BRW0006789,2026-07-17 16:58:56,CALL0052681,AGT0000696,WRONG_NUMBER,v2
DISPOSITION0000428,ACC0023353,BRW0002874,2026-06-07 04:39:56,CALL0044663,AGT0000079,WRONG_NUMBER,v2
DISPOSITION0000429,ACC0025211,BRW0006675,2026-04-06 00:14:55,CALL0071792,AGT0000111,WRONG_NUMBER,legacy
DISPOSITION0000430,ACC0001775,BRW0006225,2026-04-06 05:13:05,CALL0001337,AGT0000569,WRONG_NUMBER,v1
DISPOSITION0000431,ACC0008107,BRW0010173,2026-07-06 12:08:29,CALL0045560,AGT0000375,PTP_BROKEN,legacy
DISPOSITION0000432,ACC0027151,BRW0004619,2026-04-10 09:30:15,CALL0033070,AGT0000220,REFUSED,legacy
DISPOSITION0000433,ACC0018276,BRW0005570,2026-03-07 05:35:45,CALL0078882,AGT0000223,PAID,v1
DISPOSITION0000434,ACC0006652,BRW0010879,2026-02-12 16:17:05,CALL0053244,AGT0000372,REFUSED,v2
DISPOSITION0000435,ACC0024866,BRW0007456,2026-06-04 18:52:17,CALL0044702,AGT0000508,PTP_BROKEN,v2
DISPOSITION0000436,ACC0013592,BRW0007707,2026-04-22 14:31:14,CALL0000474,AGT0000743,PTP_BROKEN,legacy
DISPOSITION0000437,ACC0003314,BRW0000339,2026-07-30 14:51:52,CALL0049210,AGT0000456,WRONG_NUMBER,legacy
DISPOSITION0000438,ACC0020130,BRW0006866,2026-01-31 16:00:19,CALL0058713,AGT0000981,PTP_BROKEN,v2
