sms_event_id,account_id,borrower_id,event_at,message_id,event_type,template_code,provider_id
SMS_EVENT0000209,ACC0015850,BRW0011201,2026-01-31 08:51:14,SMS000006333,SENT,DUE_REMINDER,VND0000002
SMS_EVENT0000210,ACC0004101,BRW0007080,2026-07-15 22:46:18,SMS000034291,FAILED,DUE_REMINDER,VND0000010
SMS_EVENT0000211,ACC0017552,BRW0008203,2026-03-10 18:24:08,SMS000012075,SENT,PAYMENT_LINK,VND0000004
SMS_EVENT0000212,ACC0021316,BRW0005880,2026-05-10 08:38:41,SMS000024532,CLICKED,NOTICE,VND0000005
SMS_EVENT0000213,ACC0000837,BRW0007095,2026-06-08 01:53:39,SMS000018722,CLICKED,DUE_REMINDER,VND0000014
SMS_EVENT0000214,ACC0015129,BRW0008017,2026-07-22 00:59:39,SMS000036349,DELIVERED,NOTICE,VND0000011
SMS_EVENT0000215,ACC0006028,BRW0001471,2026-05-15 14:47:57,SMS000007426,FAILED,NOTICE,VND0000005
SMS_EVENT0000216,ACC0014456,BRW0000568,2026-02-13 23:02:10,SMS000003235,DELIVERED,PAYMENT_LINK,VND0000015
SMS_EVENT0000217,ACC0014791,BRW0005059,2026-03-28 13:33:54,SMS000034668,SENT,PTP_REMINDER,VND0000007
SMS_EVENT0000218,ACC0021083,BRW0007336,2026-07-28 22:27:09,SMS000019135,SENT,PAYMENT_LINK,VND0000007
SMS_EVENT0000219,ACC0028794,BRW0011712,2026-06-11 14:52:09,SMS000007860,FAILED,NOTICE,VND0000008
SMS_EVENT0000220,ACC0025925,BRW0000310,2026-01-16 20:18:53,SMS000000456,CLICKED,DUE_REMINDER,VND0000007
SMS_EVENT0000221,ACC0029124,BRW0004909,2026-07-06 05:24:50,SMS000014898,CLICKED,DUE_REMINDER,VND0000012
SMS_EVENT0000222,ACC0026281,BRW0009389,2026-03-21 12:17:37,SMS000024875,SENT,NOTICE,VND0000008
SMS_EVENT0000223,ACC0014014,BRW0005732,2026-05-29 19:15:37,SMS000023870,FAILED,NOTICE,VND0000008
SMS_EVENT0000224,ACC0021704,BRW0001143,2026-02-05 01:41:31,SMS000010425,DELIVERED,PTP_REMINDER,VND0000006
SMS_EVENT0000225,ACC0011854,BRW0007439,2026-02-27 14:08:06,SMS000033718,FAILED,NOTICE,VND0000008
SMS_EVENT0000226,ACC0015040,BRW0003638,2026-05-31 15:50:53,SMS000019135,SENT,NOTICE,VND0000006
SMS_EVENT0000227,ACC0016605,BRW0004929,2026-04-22 06:00:49,SMS000010597,SENT,NOTICE,VND0000012
SMS_EVENT0000228,ACC0017299,BRW0005868,2026-02-06 14:01:46,SMS000032829,DELIVERED,PAYMENT_LINK,VND0000010
SMS_EVENT0000229,ACC0012189,BRW0002368,2026-04-29 00:31:41,SMS000024904,DELIVERED,NOTICE,VND0000005
SMS_EVENT0000230,ACC0014304,BRW0010593,2026-02-26 09:28:21,SMS000001295,FAILED,PAYMENT_LINK,VND0000004
SMS_EVENT0000231,ACC0004870,BRW0004161,2026-03-07 13:58:23,SMS000010891,SENT,DUE_REMINDER,VND0000007
SMS_EVENT0000232,ACC0004101,BRW0008195,2026-03-07 14:09:41,SMS000031266,DELIVERED,DUE_REMINDER,VND0000005
SMS_EVENT0000233,ACC0029904,BRW0008756,2026-04-14 09:27:27,SMS000022581,CLICKED,PTP_REMINDER,VND0000006
SMS_EVENT0000234,ACC0019282,BRW0000382,2026-06-21 19:52:19,SMS000004221,FAILED,DUE_REMINDER,VND0000002
SMS_EVENT0000235,ACC0028089,BRW0000344,2026-06-10 00:58:20,SMS000037065,CLICKED,PAYMENT_LINK,VND0000003
SMS_EVENT0000236,ACC0011276,BRW0005743,2026-05-01 22:19:29,SMS000033305,CLICKED,PTP_REMINDER,VND0000010
SMS_EVENT0000237,ACC0010198,BRW0010619,2026-07-24 19:20:25,SMS000023363,SENT,PAYMENT_LINK,VND0000011
SMS_EVENT0000238,ACC0003346,BRW0004880,2026-02-16 20:10:08,SMS000037429,FAILED,NOTICE,VND0000001
SMS_EVENT0000239,ACC0004657,BRW0009831,2026-03-28 10:13:00,SMS000001828,SENT,NOTICE,VND0000013
SMS_EVENT0000240,ACC0022198,BRW0003960,2026-01-17 11:41:48,SMS000031915,DELIVERED,DUE_REMINDER,VND0000003
SMS_EVENT0000241,ACC0021480,BRW0005092,2026-05-17 10:57:54,SMS000015559,SENT,DUE_REMINDER,VND0000006
SMS_EVENT0000242,ACC0012596,BRW0011756,2026-05-08 11:57:50,SMS000030150,FAILED,DUE_REMINDER,VND0000005
SMS_EVENT0000243,ACC0000028,BRW0000488,2026-06-10 06:06:45,SMS000023249,FAILED,PTP_REMINDER,VND0000010
SMS_EVENT0000244,ACC0000996,BRW0002516,2026-07-26 13:55:04,SMS000038764,SENT,PTP_REMINDER,VND0000007
SMS_EVENT0000245,ACC0017264,BRW0001888,2026-01-25 22:22:01,SMS000034170,FAILED,PAYMENT_LINK,VND0000001
SMS_EVENT0000246,ACC0006355,BRW0005665,2026-06-04 14:49:57,SMS000010656,DELIVERED,PAYMENT_LINK,VND0000011
SMS_EVENT0000247,ACC0008408,BRW0011897,2026-05-28 15:16:27,SMS000014120,FAILED,NOTICE,VND0000002
SMS_EVENT0000248,ACC0000759,BRW0009068,2026-07-27 22:48:23,SMS000015016,FAILED,NOTICE,VND0000009
SMS_EVENT0000249,ACC0010971,BRW0003236,2026-06-18 22:17:50,SMS000011921,SENT,NOTICE,VND0000005
SMS_EVENT0000250,ACC0026173,BRW0007061,2026-05-28 02:51:38,SMS000022030,CLICKED,PTP_REMINDER,VND0000015
SMS_EVENT0000251,ACC0019564,BRW0000925,2026-06-19 18:46:57,SMS000006020,DELIVERED,PTP_REMINDER,VND0000005
SMS_EVENT0000252,ACC0012822,BRW0008510,2026-04-16 00:35:14,SMS000013163,DELIVERED,PAYMENT_LINK,VND0000002
SMS_EVENT0000253,ACC0001277,BRW0008966,2026-06-03 09:06:25,SMS000008547,FAILED,PAYMENT_LINK,VND0000010
SMS_EVENT0000254,ACC0027453,BRW0003160,2026-01-30 16:10:49,SMS000038369,FAILED,NOTICE,VND0000003
SMS_EVENT0000255,ACC0013299,BRW0006544,2026-05-02 05:18:39,SMS000005676,SENT,PTP_REMINDER,VND0000013
SMS_EVENT0000256,ACC0004417,BRW0011890,2026-01-20 00:38:51,SMS000031937,DELIVERED,DUE_REMINDER,VND0000005
SMS_EVENT0000257,ACC0025821,BRW0009960,2026-01-02 06:22:25,SMS000028683,SENT,NOTICE,VND0000011
SMS_EVENT0000258,ACC0000254,BRW0000057,2026-07-04 18:22:08,SMS000010184,SENT,PTP_REMINDER,VND0000006
SMS_EVENT0000259,ACC0014144,BRW0006455,2026-05-27 14:13:00,SMS000034925,DELIVERED,PTP_REMINDER,VND0000001
SMS_EVENT0000260,ACC0027656,BRW0006188,2026-07-11 06:01:02,SMS000019369,DELIVERED,PAYMENT_LINK,VND0000012
SMS_EVENT0000261,ACC0000086,BRW0007326,2026-06-19 08:29:11,SMS000014812,FAILED,NOTICE,VND0000005
SMS_EVENT0000262,ACC0011821,BRW0000669,2026-04-10 17:54:10,SMS000018671,DELIVERED,DUE_REMINDER,VND0000005
SMS_EVENT0000263,ACC0027537,BRW0008009,2026-03-21 08:44:32,SMS000031452,SENT,PAYMENT_LINK,VND0000006
SMS_EVENT0000264,ACC0029137,BRW0002352,2026-06-29 13:08:41,SMS000015937,DELIVERED,DUE_REMINDER,VND0000013
SMS_EVENT0000265,ACC0027859,BRW0005117,2026-04-29 15:04:46,SMS000002457,CLICKED,PTP_REMINDER,VND0000003
SMS_EVENT0000266,ACC0008589,BRW0008919,2026-08-05 05:40:50,SMS000017807,SENT,PTP_REMINDER,VND0000015
SMS_EVENT0000267,ACC0026152,BRW0010850,2026-06-22 18:21:50,SMS000038204,FAILED,DUE_REMINDER,VND0000007
SMS_EVENT0000268,ACC0014169,BRW0005540,2026-06-07 03:22:54,SMS000013149,CLICKED,PAYMENT_LINK,VND0000012
SMS_EVENT0000269,ACC0012564,BRW0008061,2026-06-11 21:23:14,SMS000024049,SENT,DUE_REMINDER,VND0000001
SMS_EVENT0000270,ACC0029216,BRW0001282,2026-01-05 21:14:46,SMS000033775,DELIVERED,NOTICE,VND0000003
SMS_EVENT0000271,ACC0024307,BRW0006714,2026-01-28 20:24:26,SMS000031988,FAILED,NOTICE,VND0000006
SMS_EVENT0000272,ACC0009694,BRW0009778,2026-03-18 17:06:49,SMS000014466,SENT,NOTICE,VND0000002
SMS_EVENT0000273,ACC0013062,BRW0004605,2026-01-31 08:13:19,SMS000017939,SENT,PTP_REMINDER,VND0000002
SMS_EVENT0000274,ACC0003809,BRW0011727,2026-05-25 19:40:34,SMS000014566,CLICKED,DUE_REMINDER,VND0000001
SMS_EVENT0000275,ACC0023784,BRW0007041,2026-06-07 12:10:45,SMS000013486,SENT,PTP_REMINDER,VND0000013
SMS_EVENT0000276,ACC0011844,BRW0006819,2026-03-10 04:29:06,SMS000005357,SENT,DUE_REMINDER,VND0000007
SMS_EVENT0000277,ACC0028933,BRW0002182,2026-06-10 00:19:40,SMS000039994,CLICKED,DUE_REMINDER,VND0000002
SMS_EVENT0000278,ACC0026416,BRW0009187,2026-01-18 13:26:59,SMS000022081,SENT,NOTICE,VND0000013
SMS_EVENT0000279,ACC0012638,BRW0010738,2026-05-19 07:43:53,SMS000005043,CLICKED,NOTICE,VND0000009
SMS_EVENT0000280,ACC0005903,BRW0001359,2026-03-14 11:16:50,SMS000014749,CLICKED,DUE_REMINDER,VND0000009
SMS_EVENT0000281,ACC0026330,BRW0001057,2026-06-20 08:08:28,SMS000026644,SENT,PAYMENT_LINK,VND0000005
SMS_EVENT0000282,ACC0018689,BRW0011016,2026-01-16 00:26:03,SMS000023982,SENT,DUE_REMINDER,VND0000001
SMS_EVENT0000283,ACC0028680,BRW0008525,2026-07-15 12:37:28,SMS000005976,DELIVERED,NOTICE,VND0000015
SMS_EVENT0000284,ACC0023400,BRW0003541,2026-05-14 16:35:50,SMS000006331,SENT,PAYMENT_LINK,VND0000003
SMS_EVENT0000285,ACC0025172,BRW0000477,2026-02-24 11:10:06,SMS000029607,DELIVERED,PTP_REMINDER,VND0000014
SMS_EVENT0000286,ACC0022572,BRW0006059,2026-05-02 22:35:28,SMS000024836,DELIVERED,DUE_REMINDER,VND0000001
SMS_EVENT0000287,ACC0002219,BRW0009220,2026-06-25 20:59:05,SMS000006806,SENT,PAYMENT_LINK,VND0000008
SMS_EVENT0000288,ACC0016677,BRW0011441,2026-01-29 05:04:31,SMS000028190,CLICKED,NOTICE,VND0000002
SMS_EVENT0000289,ACC0013282,BRW0008078,2026-06-01 18:42:52,SMS000032275,CLICKED,PAYMENT_LINK,VND0000015
SMS_EVENT0000290,ACC0019506,BRW0007322,2026-05-12 06:13:09,SMS000033184,CLICKED,PAYMENT_LINK,VND0000012
SMS_EVENT0000291,ACC0028064,BRW0004131,2026-01-08 20:37:03,SMS000023826,DELIVERED,DUE_REMINDER,VND0000007
SMS_EVENT0000292,ACC0003102,BRW0001046,2026-07-11 03:22:27,SMS000006138,SENT,PAYMENT_LINK,VND0000009
SMS_EVENT0000293,ACC0025285,BRW0001114,2026-06-01 11:03:33,SMS000004024,CLICKED,PAYMENT_LINK,VND0000007
SMS_EVENT0000294,ACC0027256,BRW0011522,2026-07-27 19:24:10,SMS000025327,FAILED,DUE_REMINDER,VND0000006
SMS_EVENT0000295,ACC0020770,BRW0004803,2026-02-14 08:43:43,SMS000031832,DELIVERED,NOTICE,VND0000005
SMS_EVENT0000296,ACC0026327,BRW0008274,2026-05-12 10:32:32,SMS000028575,CLICKED,NOTICE,VND0000013
SMS_EVENT0000297,ACC0009294,BRW0010138,2026-04-18 15:40:49,SMS000004426,CLICKED,DUE_REMINDER,VND0000004
SMS_EVENT0000298,ACC0020168,BRW0003874,2026-05-05 22:51:07,SMS000023453,CLICKED,PAYMENT_LINK,VND0000010
SMS_EVENT0000299,ACC0022151,BRW0004889,2026-04-12 20:43:20,SMS000023948,CLICKED,NOTICE,VND0000012
SMS_EVENT0000300,ACC0019425,BRW0005627,2026-03-02 00:17:44,SMS000034156,FAILED,PAYMENT_LINK,VND0000014
SMS_EVENT0000301,ACC0002234,BRW0007781,2026-07-10 07:41:26,SMS000039339,SENT,NOTICE,VND0000011
SMS_EVENT0000302,ACC0029067,BRW0001397,2026-04-28 10:06:22,SMS000013629,SENT,NOTICE,VND0000007
SMS_EVENT0000303,ACC0018408,BRW0003491,2026-07-22 00:06:10,SMS000002643,SENT,NOTICE,VND0000003
SMS_EVENT0000304,ACC0006687,BRW0007897,2026-05-02 18:12:15,SMS000023677,FAILED,NOTICE,VND0000007
SMS_EVENT0000305,ACC0024343,BRW0002870,2026-05-10 01:17:05,SMS000014944,CLICKED,PAYMENT_LINK,VND0000004
SMS_EVENT0000306,ACC0014367,BRW0003473,2026-04-06 06:30:36,SMS000021812,CLICKED,NOTICE,VND0000014
SMS_EVENT0000307,ACC0001161,BRW0005125,2026-01-27 09:39:45,SMS000008774,DELIVERED,PAYMENT_LINK,VND0000003
SMS_EVENT0000308,ACC0026331,BRW0011792,2026-05-31 22:42:59,SMS000036467,FAILED,NOTICE,VND0000015
SMS_EVENT0000309,ACC0017005,BRW0005209,2026-02-27 05:39:08,SMS000014587,CLICKED,DUE_REMINDER,VND0000009
SMS_EVENT0000310,ACC0014206,BRW0004791,2026-06-03 06:19:00,SMS000027183,SENT,DUE_REMINDER,VND0000012
SMS_EVENT0000311,ACC0024332,BRW0003552,2026-01-11 00:05:43,SMS000031585,DELIVERED,PTP_REMINDER,VND0000007
SMS_EVENT0000312,ACC0008957,BRW0002114,2026-05-28 07:11:44,SMS000004872,DELIVERED,PTP_REMINDER,VND0000007
SMS_EVENT0000313,ACC0024853,BRW0010522,2026-06-22 06:56:59,SMS000022272,FAILED,PAYMENT_LINK,VND0000008
SMS_EVENT0000314,ACC0014644,BRW0008408,2026-07-21 22:02:02,SMS000009947,SENT,DUE_REMINDER,VND0000015
SMS_EVENT0000315,ACC0008321,BRW0009146,2026-03-16 14:34:13,SMS000000814,FAILED,DUE_REMINDER,VND0000004
SMS_EVENT0000316,ACC0005399,BRW0002140,2026-01-16 01:14:31,SMS000015462,CLICKED,PTP_REMINDER,VND0000002
SMS_EVENT0000317,ACC0015421,BRW0001012,2026-02-12 00:59:45,SMS000035892,FAILED,PTP_REMINDER,VND0000004
SMS_EVENT0000318,ACC0000507,BRW0006890,2026-06-16 07:33:51,SMS000011422,CLICKED,PAYMENT_LINK,VND0000009
SMS_EVENT0000319,ACC0017396,BRW0007919,2026-07-06 05:04:46,SMS000033258,FAILED,DUE_REMINDER,VND0000008
SMS_EVENT0000320,ACC0027022,BRW0009403,2026-01-26 14:28:19,SMS000026762,FAILED,DUE_REMINDER,VND0000006
SMS_EVENT0000321,ACC0016555,BRW0002423,2026-02-13 10:16:21,SMS000009867,FAILED,NOTICE,VND0000014
SMS_EVENT0000322,ACC0020672,BRW0006723,2026-04-26 11:42:34,SMS000009993,SENT,PTP_REMINDER,VND0000002
SMS_EVENT0000323,ACC0003426,BRW0009593,2026-01-10 00:20:33,SMS000025180,CLICKED,PAYMENT_LINK,VND0000009
SMS_EVENT0000324,ACC0022629,BRW0002465,2026-07-01 22:59:40,SMS000001661,SENT,PAYMENT_LINK,VND0000013
SMS_EVENT0000325,ACC0000309,BRW0003513,2026-02-21 09:31:17,SMS000033403,FAILED,PAYMENT_LINK,VND0000015
SMS_EVENT0000326,ACC0026929,BRW0011367,2026-06-06 05:38:37,SMS000029598,FAILED,NOTICE,VND0000007
SMS_EVENT0000327,ACC0007718,BRW0002006,2026-04-04 14:58:18,SMS000012696,CLICKED,PAYMENT_LINK,VND0000014
SMS_EVENT0000328,ACC0020264,BRW0001563,2026-02-27 23:14:13,SMS000038110,CLICKED,NOTICE,VND0000009
SMS_EVENT0000329,ACC0019848,BRW0010627,2026-01-17 23:32:36,SMS000035657,FAILED,NOTICE,VND0000002
SMS_EVENT0000330,ACC0002979,BRW0008034,2026-01-30 06:44:58,SMS000007689,FAILED,NOTICE,VND0000014
SMS_EVENT0000331,ACC0016033,BRW0005271,2026-03-14 07:34:56,SMS000024383,CLICKED,PTP_REMINDER,VND0000007
SMS_EVENT0000332,ACC0028667,BRW0002122,2026-07-24 04:05:08,SMS000003022,DELIVERED,NOTICE,VND0000013
SMS_EVENT0000333,ACC0026110,BRW0003828,2026-06-02 03:00:48,SMS000006571,DELIVERED,PTP_REMINDER,VND0000008
SMS_EVENT0000334,ACC0026926,BRW0002136,2026-05-06 13:37:37,SMS000026927,DELIVERED,PTP_REMINDER,VND0000001
SMS_EVENT0000335,ACC0024490,BRW0002499,2026-06-06 22:18:34,SMS000010795,SENT,NOTICE,VND0000005
SMS_EVENT0000336,ACC0019869,BRW0005883,2026-01-20 05:27:27,SMS000034892,DELIVERED,DUE_REMINDER,VND0000010
SMS_EVENT0000337,ACC0009927,BRW0008289,2026-02-25 14:01:20,SMS000017650,CLICKED,PAYMENT_LINK,VND0000003
SMS_EVENT0000338,ACC0005907,BRW0000133,2026-03-26 13:23:35,SMS000018606,CLICKED,PTP_REMINDER,VND0000003
SMS_EVENT0000339,ACC0009262,BRW0008105,2026-01-08 01:00:54,SMS000012957,FAILED,NOTICE,VND0000014
SMS_EVENT0000340,ACC0013634,BRW0008750,2026-02-01 02:52:44,SMS000004159,DELIVERED,DUE_REMINDER,VND0000015
SMS_EVENT0000341,ACC0014750,BRW0009692,2026-06-04 06:40:26,SMS000035880,DELIVERED,DUE_REMINDER,VND0000005
SMS_EVENT0000342,ACC0016629,BRW0007489,2026-01-10 22:41:12,SMS000010686,FAILED,DUE_REMINDER,VND0000011
SMS_EVENT0000343,ACC0015134,BRW0001819,2026-06-21 17:34:52,SMS000023276,FAILED,NOTICE,VND0000009
SMS_EVENT0000344,ACC0000219,BRW0010382,2026-01-26 10:07:27,SMS000030706,FAILED,NOTICE,VND0000001
SMS_EVENT0000345,ACC0004280,BRW0002622,2026-03-27 18:38:25,SMS000033042,SENT,PAYMENT_LINK,VND0000009
SMS_EVENT0000346,ACC0023845,BRW0009794,2026-07-29 12:41:03,SMS000019938,SENT,DUE_REMINDER,VND0000011
SMS_EVENT0000347,ACC0021548,BRW0004814,2026-02-07 16:32:20,SMS000006482,SENT,PTP_REMINDER,VND0000015
SMS_EVENT0000348,ACC0000309,BRW0003764,2026-07-15 16:40:21,SMS000007158,FAILED,DUE_REMINDER,VND0000012
SMS_EVENT0000349,ACC0017082,BRW0009304,2026-07-09 18:28:44,SMS000018587,CLICKED,PAYMENT_LINK,VND0000008
SMS_EVENT0000350,ACC0003148,BRW0011003,2026-06-13 03:11:14,SMS000023724,FAILED,PAYMENT_LINK,VND0000015
SMS_EVENT0000351,ACC0012451,BRW0002689,2026-07-06 17:41:02,SMS000033748,SENT,PAYMENT_LINK,VND0000012
SMS_EVENT0000352,ACC0013252,BRW0000780,2026-06-12 02:02:27,SMS000011960,CLICKED,PTP_REMINDER,VND0000010
SMS_EVENT0000353,ACC0017740,BRW0000896,2026-02-21 21:04:23,SMS000005476,SENT,DUE_REMINDER,VND0000008
SMS_EVENT0000354,ACC0003779,BRW0003876,2026-03-17 06:10:56,SMS000007543,SENT,NOTICE,VND0000013
SMS_EVENT0000355,ACC0001262,BRW0011047,2026-03-16 05:24:36,SMS000038647,SENT,PTP_REMINDER,VND0000007
SMS_EVENT0000356,ACC0000795,BRW0008697,2026-04-15 07:32:22,SMS000032463,CLICKED,DUE_REMINDER,VND0000007
SMS_EVENT0000357,ACC0015806,BRW0000298,2026-07-22 13:43:34,SMS000012825,SENT,PTP_REMINDER,VND0000013
SMS_EVENT0000358,ACC0008148,BRW0000509,2026-05-21 08:34:09,SMS000007002,SENT,NOTICE,VND0000012
SMS_EVENT0000359,ACC0002492,BRW0006467,2026-05-31 12:35:35,SMS000012345,DELIVERED,PAYMENT_LINK,VND0000005
SMS_EVENT0000360,ACC0022241,BRW0008601,2026-04-11 02:58:24,SMS000023246,CLICKED,NOTICE,VND0000001
SMS_EVENT0000361,ACC0023246,BRW0010492,2026-07-03 08:20:55,SMS000007413,FAILED,PAYMENT_LINK,VND0000010
SMS_EVENT0000362,ACC0013446,BRW0002295,2026-07-03 03:22:36,SMS000029683,DELIVERED,NOTICE,VND0000001
SMS_EVENT0000363,ACC0027377,BRW0006122,2026-04-01 23:21:55,SMS000011358,DELIVERED,DUE_REMINDER,VND0000001
SMS_EVENT0000364,ACC0018631,BRW0000129,2026-03-12 08:10:13,SMS000032135,SENT,PTP_REMINDER,VND0000010
SMS_EVENT0000365,ACC0021929,BRW0001523,2026-03-25 23:58:32,SMS000017050,DELIVERED,PTP_REMINDER,VND0000004
SMS_EVENT0000366,ACC0006664,BRW0011714,2026-06-25 01:59:24,SMS000003924,SENT,DUE_REMINDER,VND0000009
SMS_EVENT0000367,ACC0006470,BRW0003079,2026-01-03 23:40:07,SMS000039173,DELIVERED,NOTICE,VND0000001
SMS_EVENT0000368,ACC0014334,BRW0001556,2026-01-10 06:54:21,SMS000025973,FAILED,PAYMENT_LINK,VND0000002
SMS_EVENT0000369,ACC0000194,BRW0001664,2026-07-23 12:26:26,SMS000039160,DELIVERED,PAYMENT_LINK,VND0000011
SMS_EVENT0000370,ACC0023018,BRW0008219,2026-03-19 20:38:38,SMS000006186,SENT,PTP_REMINDER,VND0000002
SMS_EVENT0000371,ACC0025276,BRW0011270,2026-03-18 21:24:21,SMS000019710,FAILED,PTP_REMINDER,VND0000008
SMS_EVENT0000372,ACC0027991,BRW0005215,2026-03-05 21:57:29,SMS000036000,FAILED,NOTICE,VND0000015
SMS_EVENT0000373,ACC0021770,BRW0010442,2026-04-07 09:04:38,SMS000019771,DELIVERED,DUE_REMINDER,VND0000003
SMS_EVENT0000374,ACC0005321,BRW0010487,2026-01-03 04:38:58,SMS000038658,FAILED,DUE_REMINDER,VND0000008
SMS_EVENT0000375,ACC0004504,BRW0001181,2026-01-03 07:21:39,SMS000001390,FAILED,NOTICE,VND0000009
SMS_EVENT0000376,ACC0022867,BRW0001041,2026-04-16 05:45:58,SMS000031441,CLICKED,DUE_REMINDER,VND0000014
SMS_EVENT0000377,ACC0029694,BRW0001627,2026-01-15 04:21:36,SMS000020983,SENT,NOTICE,VND0000005
SMS_EVENT0000378,ACC0029031,BRW0003023,2026-03-31 02:05:24,SMS000031262,DELIVERED,DUE_REMINDER,VND0000012
SMS_EVENT0000379,ACC0028036,BRW0010971,2026-05-24 22:59:49,SMS000034697,SENT,DUE_REMINDER,VND0000013
SMS_EVENT0000380,ACC0027205,BRW0000974,2026-01-22 14:52:56,SMS000023402,SENT,DUE_REMINDER,VND0000015
SMS_EVENT0000381,ACC0022607,BRW0006629,2026-03-17 12:44:23,SMS000027381,SENT,PTP_REMINDER,VND0000010
SMS_EVENT0000382,ACC0003631,BRW0008511,2026-06-01 08:23:49,SMS000024827,DELIVERED,DUE_REMINDER,VND0000009
SMS_EVENT0000383,ACC0015157,BRW0007803,2026-01-20 23:41:57,SMS000003393,DELIVERED,PAYMENT_LINK,VND0000004
SMS_EVENT0000384,ACC0019868,BRW0002852,2026-01-23 02:25:40,SMS000001317,FAILED,NOTICE,VND0000006
SMS_EVENT0000385,ACC0007892,BRW0002222,2026-07-28 12:02:20,SMS000035025,DELIVERED,PTP_REMINDER,VND0000006
SMS_EVENT0000386,ACC0015417,BRW0011030,2026-08-06 06:58:59,SMS000003356,FAILED,DUE_REMINDER,VND0000011
SMS_EVENT0000387,ACC0020244,BRW0009644,2026-04-21 15:02:42,SMS000030733,SENT,DUE_REMINDER,VND0000010
SMS_EVENT0000388,ACC0019038,BRW0008272,2026-02-03 06:53:20,SMS000016071,CLICKED,DUE_REMINDER,VND0000003
SMS_EVENT0000389,ACC0004847,BRW0001545,2026-07-08 00:07:44,SMS000012180,CLICKED,PTP_REMINDER,VND0000007
SMS_EVENT0000390,ACC0002163,BRW0005223,2026-04-21 00:01:45,SMS000037539,CLICKED,DUE_REMINDER,VND0000014
SMS_EVENT0000391,ACC0021836,BRW0004603,2026-08-08 03:19:33,SMS000027011,CLICKED,NOTICE,VND0000014
SMS_EVENT0000392,ACC0011086,BRW0009097,2026-05-14 16:29:52,SMS000008924,SENT,DUE_REMINDER,VND0000010
SMS_EVENT0000393,ACC0014163,BRW0005944,2026-03-02 12:48:55,SMS000027905,SENT,PAYMENT_LINK,VND0000012
SMS_EVENT0000394,ACC0009826,BRW0005602,2026-06-14 19:54:44,SMS000011156,SENT,DUE_REMINDER,VND0000005
SMS_EVENT0000395,ACC0015038,BRW0009212,2026-05-25 18:37:20,SMS000027153,FAILED,PAYMENT_LINK,VND0000010
SMS_EVENT0000396,ACC0018993,BRW0000987,2026-07-23 10:28:06,SMS000028174,SENT,DUE_REMINDER,VND0000004
SMS_EVENT0000397,ACC0021042,BRW0002152,2026-05-17 14:36:56,SMS000023642,DELIVERED,DUE_REMINDER,VND0000003
SMS_EVENT0000398,ACC0014403,BRW0004395,2026-07-31 04:46:32,SMS000022107,DELIVERED,PTP_REMINDER,VND0000008
SMS_EVENT0000399,ACC0017506,BRW0006814,2026-03-03 10:43:38,SMS000015599,FAILED,PAYMENT_LINK,VND0000014
SMS_EVENT0000400,ACC0009611,BRW0009986,2026-07-23 18:30:49,SMS000027767,DELIVERED,PAYMENT_LINK,VND0000002
SMS_EVENT0000401,ACC0019966,BRW0008371,2026-04-27 12:27:07,SMS000001877,CLICKED,DUE_REMINDER,VND0000014
SMS_EVENT0000402,ACC0019439,BRW0009756,2026-05-08 07:55:13,SMS000037302,SENT,PTP_REMINDER,VND0000014
SMS_EVENT0000403,ACC0009479,BRW0004604,2026-07-10 19:46:21,SMS000002034,CLICKED,DUE_REMINDER,VND0000003
SMS_EVENT0000404,ACC0003708,BRW0007838,2026-02-28 14:13:06,SMS000003545,DELIVERED,PAYMENT_LINK,VND0000002
SMS_EVENT0000405,ACC0000350,BRW0004219,2026-04-27 20:58:08,SMS000002353,SENT,PTP_REMINDER,VND0000011
SMS_EVENT0000406,ACC0024119,BRW0011299,2026-03-01 02:20:22,SMS000016109,DELIVERED,PAYMENT_LINK,VND0000015
SMS_EVENT0000407,ACC0008049,BRW0002824,2026-04-18 21:03:10,SMS000038566,SENT,NOTICE,VND0000001
SMS_EVENT0000408,ACC0022166,BRW0006815,2026-02-21 02:16:49,SMS000032674,SENT,PAYMENT_LINK,VND0000011
SMS_EVENT0000409,ACC0028297,BRW0004665,2026-01-30 17:16:44,SMS000018808,DELIVERED,PTP_REMINDER,VND0000008
SMS_EVENT0000410,ACC0001977,BRW0011920,2026-08-05 12:07:48,SMS000030767,CLICKED,NOTICE,VND0000015
SMS_EVENT0000411,ACC0020952,BRW0001288,2026-06-19 05:43:10,SMS000027513,SENT,DUE_REMINDER,VND0000002
SMS_EVENT0000412,ACC0001713,BRW0005589,2026-03-28 18:23:32,SMS000004447,SENT,PTP_REMINDER,VND0000009
SMS_EVENT0000413,ACC0027258,BRW0008281,2026-03-10 23:19:40,SMS000016661,SENT,PTP_REMINDER,VND0000011
SMS_EVENT0000414,ACC0010522,BRW0006731,2026-04-08 03:26:58,SMS000031576,CLICKED,PAYMENT_LINK,VND0000008
SMS_EVENT0000415,ACC0021468,BRW0007365,2026-06-14 03:25:51,SMS000003791,FAILED,PTP_REMINDER,VND0000014
SMS_EVENT0000416,ACC0015241,BRW0002965,2026-05-27 07:02:04,SMS000015518,DELIVERED,PTP_REMINDER,VND0000007
SMS_EVENT0000417,ACC0011554,BRW0004342,2026-06-21 20:11:48,SMS000019907,DELIVERED,PAYMENT_LINK,VND0000013
