target_id,account_id,campaign_id,target_date,priority,recommended_channel,status
TGT0000329,ACC0008108,CMP0000073,2026-06-22,3,WHATSAPP,EXPIRED
TGT0000330,ACC0003928,CMP0000103,2026-06-11,7,VOICE,QUEUED
TGT0000331,ACC0002297,CMP0000014,2026-06-29,5,WHATSAPP,QUEUED
TGT0000332,ACC0012680,CMP0000050,2026-05-24,9,FIELD,EXPIRED
TGT0000333,ACC0013411,CMP0000078,2026-03-24,3,FIELD,CONTACTED
TGT0000334,ACC0017694,CMP0000119,2026-05-11,6,WHATSAPP,CONTACTED
TGT0000335,ACC0013537,CMP0000120,2026-02-27,5,VOICE,CONTACTED
TGT0000336,ACC0012572,CMP0000079,2026-03-28,3,FIELD,QUEUED
TGT0000337,ACC0016567,CMP0000026,2026-02-23,4,SMS,EXPIRED
TGT0000338,ACC0018347,CMP0000081,2026-01-19,10,VOICE,EXPIRED
TGT0000339,ACC0003872,CMP0000042,2026-01-15,1,SMS,QUEUED
TGT0000340,ACC0027370,CMP0000051,2026-04-11,9,SMS,EXPIRED
TGT0000341,ACC0009822,CMP0000072,2026-05-13,7,VOICE,QUEUED
TGT0000342,ACC0013849,CMP0000063,2026-02-13,1,FIELD,CONTACTED
TGT0000343,ACC0004283,CMP0000106,2026-04-09,10,FIELD,CONTACTED
TGT0000344,ACC0027125,CMP0000025,2026-07-20,6,VOICE,EXPIRED
TGT0000345,ACC0008641,CMP0000090,2026-01-06,7,FIELD,EXPIRED
TGT0000346,ACC0021380,CMP0000106,2026-03-14,5,SMS,EXPIRED
TGT0000347,ACC0014583,CMP0000101,2026-08-07,8,FIELD,QUEUED
TGT0000348,ACC0001153,CMP0000097,2026-04-24,4,FIELD,CONTACTED
TGT0000349,ACC0016015,CMP0000096,2026-07-14,1,WHATSAPP,SKIPPED
TGT0000350,ACC0026221,CMP0000037,2026-02-11,8,WHATSAPP,EXPIRED
TGT0000351,ACC0009282,CMP0000077,2026-07-08,1,SMS,QUEUED
TGT0000352,ACC0000717,CMP0000063,2026-05-15,7,WHATSAPP,EXPIRED
TGT0000353,ACC0007472,CMP0000099,2026-01-03,1,SMS,QUEUED
TGT0000354,ACC0005421,CMP0000062,2026-02-07,4,VOICE,EXPIRED
TGT0000355,ACC0002383,CMP0000085,2026-05-16,4,VOICE,SKIPPED
TGT0000356,ACC0018170,CMP0000101,2026-02-09,5,VOICE,EXPIRED
TGT0000357,ACC0029131,CMP0000081,2026-04-10,4,SMS,SKIPPED
TGT0000358,ACC0016162,CMP0000094,2026-05-05,2,WHATSAPP,CONTACTED
TGT0000359,ACC0011092,CMP0000011,2026-03-11,8,VOICE,QUEUED
TGT0000360,ACC0027999,CMP0000058,2026-06-19,1,VOICE,SKIPPED
TGT0000361,ACC0011101,CMP0000011,2026-04-28,6,SMS,QUEUED
TGT0000362,ACC0013720,CMP0000076,2026-03-06,8,FIELD,EXPIRED
TGT0000363,ACC0002247,CMP0000030,2026-05-01,7,VOICE,QUEUED
TGT0000364,ACC0001707,CMP0000066,2026-04-19,1,FIELD,QUEUED
TGT0000365,ACC0021803,CMP0000050,2026-07-30,7,FIELD,QUEUED
TGT0000366,ACC0013682,CMP0000059,2026-07-11,6,VOICE,CONTACTED
TGT0000367,ACC0012047,CMP0000014,2026-02-14,2,VOICE,SKIPPED
TGT0000368,ACC0027234,CMP0000007,2026-04-20,3,WHATSAPP,EXPIRED
TGT0000369,ACC0026557,CMP0000008,2026-05-16,4,VOICE,QUEUED
TGT0000370,ACC0009769,CMP0000113,2026-08-08,3,FIELD,QUEUED
TGT0000371,ACC0011192,CMP0000023,2026-05-01,8,WHATSAPP,SKIPPED
TGT0000372,ACC0026121,CMP0000030,2026-07-21,3,WHATSAPP,SKIPPED
TGT0000373,ACC0007871,CMP0000010,2026-01-01,5,VOICE,QUEUED
TGT0000374,ACC0021938,CMP0000054,2026-06-22,1,WHATSAPP,QUEUED
TGT0000375,ACC0021922,CMP0000092,2026-02-16,2,SMS,CONTACTED
TGT0000376,ACC0008134,CMP0000022,2026-03-17,9,WHATSAPP,EXPIRED
TGT0000377,ACC0016568,CMP0000080,2026-03-02,9,SMS,CONTACTED
TGT0000378,ACC0027710,CMP0000098,2026-08-02,6,VOICE,EXPIRED
TGT0000379,ACC0003007,CMP0000051,2026-01-23,9,SMS,EXPIRED
TGT0000380,ACC0012238,CMP0000027,2026-06-07,5,WHATSAPP,CONTACTED
TGT0000381,ACC0017400,CMP0000049,2026-08-02,10,FIELD,CONTACTED
TGT0000382,ACC0023678,CMP0000104,2026-02-15,1,VOICE,EXPIRED
TGT0000383,ACC0004507,CMP0000113,2026-03-28,2,WHATSAPP,SKIPPED
TGT0000384,ACC0008954,CMP0000027,2026-05-15,2,WHATSAPP,QUEUED
TGT0000385,ACC0025421,CMP0000083,2026-01-21,7,WHATSAPP,QUEUED
TGT0000386,ACC0001474,CMP0000072,2026-03-03,9,SMS,SKIPPED
TGT0000387,ACC0019413,CMP0000110,2026-08-06,7,WHATSAPP,CONTACTED
TGT0000388,ACC0026134,CMP0000032,2026-01-23,5,FIELD,CONTACTED
TGT0000389,ACC0013695,CMP0000105,2026-05-24,7,FIELD,QUEUED
TGT0000390,ACC0015774,CMP0000052,2026-08-02,9,VOICE,QUEUED
TGT0000391,ACC0016861,CMP0000105,2026-07-25,6,VOICE,QUEUED
TGT0000392,ACC0003187,CMP0000096,2026-04-28,8,VOICE,CONTACTED
TGT0000393,ACC0017239,CMP0000058,2026-03-22,8,SMS,SKIPPED
TGT0000394,ACC0023836,CMP0000035,2026-02-10,7,SMS,EXPIRED
TGT0000395,ACC0019784,CMP0000023,2026-03-31,1,FIELD,SKIPPED
TGT0000396,ACC0000814,CMP0000115,2026-03-22,1,VOICE,EXPIRED
TGT0000397,ACC0019548,CMP0000012,2026-01-28,6,FIELD,CONTACTED
TGT0000398,ACC0027609,CMP0000090,2026-05-30,3,VOICE,SKIPPED
TGT0000399,ACC0012927,CMP0000033,2026-05-30,4,FIELD,SKIPPED
TGT0000400,ACC0011995,CMP0000065,2026-07-21,6,WHATSAPP,QUEUED
TGT0000401,ACC0017019,CMP0000027,2026-01-14,2,SMS,CONTACTED
TGT0000402,ACC0017520,CMP0000089,2026-02-10,7,WHATSAPP,CONTACTED
TGT0000403,ACC0002618,CMP0000082,2026-03-17,1,VOICE,SKIPPED
TGT0000404,ACC0027901,CMP0000022,2026-05-11,4,SMS,EXPIRED
TGT0000405,ACC0010605,CMP0000003,2026-08-02,8,SMS,QUEUED
TGT0000406,ACC0019605,CMP0000059,2026-02-02,9,VOICE,QUEUED
TGT0000407,ACC0006742,CMP0000078,2026-06-27,5,VOICE,QUEUED
TGT0000408,ACC0010649,CMP0000069,2026-01-05,4,WHATSAPP,CONTACTED
TGT0000409,ACC0015781,CMP0000090,2026-03-22,4,SMS,CONTACTED
TGT0000410,ACC0020334,CMP0000014,2026-04-27,4,VOICE,SKIPPED
TGT0000411,ACC0027320,CMP0000114,2026-02-19,4,SMS,CONTACTED
TGT0000412,ACC0029209,CMP0000012,2026-01-17,9,FIELD,SKIPPED
TGT0000413,ACC0020354,CMP0000049,2026-07-10,1,FIELD,QUEUED
TGT0000414,ACC0016586,CMP0000092,2026-05-10,8,WHATSAPP,QUEUED
TGT0000415,ACC0008627,CMP0000070,2026-03-04,6,SMS,SKIPPED
TGT0000416,ACC0024694,CMP0000034,2026-08-05,2,VOICE,QUEUED
TGT0000417,ACC0021048,CMP0000022,2026-02-01,3,SMS,EXPIRED
TGT0000418,ACC0013311,CMP0000063,2026-01-28,8,WHATSAPP,CONTACTED
TGT0000419,ACC0022004,CMP0000085,2026-02-21,4,VOICE,EXPIRED
TGT0000420,ACC0012715,CMP0000087,2026-01-17,6,WHATSAPP,CONTACTED
TGT0000421,ACC0012150,CMP0000002,2026-03-22,7,FIELD,QUEUED
TGT0000422,ACC0004686,CMP0000096,2026-02-10,9,SMS,CONTACTED
TGT0000423,ACC0020737,CMP0000090,2026-02-12,9,SMS,CONTACTED
TGT0000424,ACC0009087,CMP0000080,2026-06-13,3,WHATSAPP,SKIPPED
TGT0000425,ACC0020396,CMP0000100,2026-02-15,8,VOICE,CONTACTED
TGT0000426,ACC0012666,CMP0000003,2026-05-30,10,VOICE,QUEUED
TGT0000427,ACC0018132,CMP0000090,2026-05-29,5,SMS,CONTACTED
TGT0000428,ACC0015719,CMP0000038,2026-01-02,1,FIELD,EXPIRED
TGT0000429,ACC0028173,CMP0000089,2026-06-12,7,SMS,SKIPPED
TGT0000430,ACC0023197,CMP0000007,2026-02-14,3,SMS,QUEUED
TGT0000431,ACC0027885,CMP0000106,2026-07-12,1,FIELD,QUEUED
TGT0000432,ACC0015640,CMP0000039,2026-05-24,5,VOICE,EXPIRED
TGT0000433,ACC0013209,CMP0000069,2026-04-01,8,FIELD,QUEUED
TGT0000434,ACC0013884,CMP0000034,2026-03-03,3,FIELD,QUEUED
TGT0000435,ACC0020411,CMP0000036,2026-03-02,1,VOICE,CONTACTED
TGT0000436,ACC0006119,CMP0000085,2026-08-05,4,SMS,CONTACTED
TGT0000437,ACC0002381,CMP0000093,2026-01-30,7,SMS,EXPIRED
TGT0000438,ACC0004984,CMP0000001,2026-06-07,6,SMS,EXPIRED
TGT0000439,ACC0025570,CMP0000005,2026-07-09,6,VOICE,EXPIRED
TGT0000440,ACC0009333,CMP0000036,2026-04-24,5,WHATSAPP,CONTACTED
TGT0000441,ACC0002837,CMP0000082,2026-01-07,6,FIELD,CONTACTED
TGT0000442,ACC0004264,CMP0000083,2026-03-05,6,SMS,CONTACTED
TGT0000443,ACC0026475,CMP0000018,2026-08-06,1,WHATSAPP,QUEUED
TGT0000444,ACC0011172,CMP0000054,2026-07-15,5,VOICE,CONTACTED
TGT0000445,ACC0012789,CMP0000074,2026-04-14,8,FIELD,QUEUED
TGT0000446,ACC0022589,CMP0000044,2026-01-02,9,VOICE,QUEUED
TGT0000447,ACC0008608,CMP0000111,2026-05-30,3,WHATSAPP,SKIPPED
TGT0000448,ACC0009143,CMP0000032,2026-07-07,6,FIELD,EXPIRED
TGT0000449,ACC0024405,CMP0000011,2026-01-24,1,SMS,QUEUED
TGT0000450,ACC0026176,CMP0000119,2026-04-15,5,WHATSAPP,SKIPPED
TGT0000451,ACC0028959,CMP0000066,2026-04-11,2,SMS,QUEUED
TGT0000452,ACC0022130,CMP0000065,2026-01-28,7,SMS,SKIPPED
TGT0000453,ACC0006293,CMP0000079,2026-05-07,8,WHATSAPP,SKIPPED
TGT0000454,ACC0016230,CMP0000057,2026-03-16,6,VOICE,EXPIRED
TGT0000455,ACC0013845,CMP0000073,2026-07-09,7,WHATSAPP,EXPIRED
TGT0000456,ACC0011178,CMP0000062,2026-03-26,8,WHATSAPP,QUEUED
TGT0000457,ACC0013317,CMP0000077,2026-06-22,1,WHATSAPP,CONTACTED
TGT0000458,ACC0001856,CMP0000033,2026-05-29,2,SMS,QUEUED
TGT0000459,ACC0026927,CMP0000069,2026-01-24,10,VOICE,CONTACTED
TGT0000460,ACC0023076,CMP0000052,2026-04-06,2,VOICE,EXPIRED
TGT0000461,ACC0012329,CMP0000108,2026-08-06,9,FIELD,CONTACTED
TGT0000462,ACC0004410,CMP0000109,2026-05-19,9,SMS,QUEUED
TGT0000463,ACC0024002,CMP0000052,2026-01-22,8,SMS,SKIPPED
TGT0000464,ACC0012930,CMP0000032,2026-07-27,2,WHATSAPP,SKIPPED
TGT0000465,ACC0002140,CMP0000098,2026-05-30,5,WHATSAPP,QUEUED
TGT0000466,ACC0012377,CMP0000079,2026-04-11,3,WHATSAPP,EXPIRED
TGT0000467,ACC0015452,CMP0000104,2026-07-23,1,FIELD,QUEUED
TGT0000468,ACC0020383,CMP0000018,2026-04-14,9,VOICE,QUEUED
TGT0000469,ACC0010227,CMP0000104,2026-06-24,7,SMS,CONTACTED
TGT0000470,ACC0010055,CMP0000092,2026-03-25,8,WHATSAPP,EXPIRED
TGT0000471,ACC0023037,CMP0000082,2026-07-04,2,SMS,QUEUED
TGT0000472,ACC0021949,CMP0000084,2026-03-01,10,FIELD,SKIPPED
TGT0000473,ACC0009787,CMP0000080,2026-04-22,10,VOICE,EXPIRED
TGT0000474,ACC0026567,CMP0000051,2026-07-28,6,WHATSAPP,SKIPPED
TGT0000475,ACC0002626,CMP0000011,2026-02-23,7,FIELD,QUEUED
TGT0000476,ACC0025227,CMP0000061,2026-07-08,2,SMS,QUEUED
TGT0000477,ACC0019783,CMP0000017,2026-04-27,3,VOICE,QUEUED
TGT0000478,ACC0004627,CMP0000028,2026-01-01,4,VOICE,EXPIRED
TGT0000479,ACC0011634,CMP0000029,2026-01-09,9,WHATSAPP,CONTACTED
TGT0000480,ACC0013060,CMP0000012,2026-05-17,10,FIELD,EXPIRED
TGT0000481,ACC0002031,CMP0000114,2026-04-27,8,FIELD,SKIPPED
TGT0000482,ACC0016501,CMP0000070,2026-03-16,6,VOICE,EXPIRED
TGT0000483,ACC0003511,CMP0000072,2026-05-15,1,VOICE,EXPIRED
TGT0000484,ACC0017109,CMP0000047,2026-08-06,6,VOICE,SKIPPED
TGT0000485,ACC0024703,CMP0000023,2026-07-06,5,SMS,QUEUED
TGT0000486,ACC0005081,CMP0000110,2026-05-07,3,FIELD,CONTACTED
TGT0000487,ACC0025303,CMP0000068,2026-04-26,2,WHATSAPP,SKIPPED
TGT0000488,ACC0019373,CMP0000062,2026-07-23,7,SMS,SKIPPED
TGT0000489,ACC0025690,CMP0000083,2026-04-07,9,VOICE,SKIPPED
TGT0000490,ACC0012128,CMP0000079,2026-07-03,7,FIELD,QUEUED
TGT0000491,ACC0016648,CMP0000104,2026-01-18,10,WHATSAPP,QUEUED
TGT0000492,ACC0011500,CMP0000061,2026-03-13,10,SMS,CONTACTED
TGT0000493,ACC0004701,CMP0000011,2026-06-10,3,SMS,CONTACTED
TGT0000494,ACC0019676,CMP0000012,2026-01-18,3,SMS,EXPIRED
TGT0000495,ACC0006508,CMP0000110,2026-03-08,9,SMS,EXPIRED
TGT0000496,ACC0012788,CMP0000049,2026-01-28,8,SMS,SKIPPED
TGT0000497,ACC0019473,CMP0000044,2026-07-21,4,WHATSAPP,QUEUED
TGT0000498,ACC0006289,CMP0000044,2026-02-19,1,FIELD,CONTACTED
TGT0000499,ACC0020141,CMP0000111,2026-06-08,7,VOICE,EXPIRED
TGT0000500,ACC0000778,CMP0000029,2026-01-24,6,WHATSAPP,EXPIRED
TGT0000501,ACC0002894,CMP0000037,2026-06-12,9,VOICE,EXPIRED
TGT0000502,ACC0028092,CMP0000114,2026-07-18,10,FIELD,QUEUED
TGT0000503,ACC0010966,CMP0000108,2026-07-28,4,FIELD,EXPIRED
TGT0000504,ACC0015711,CMP0000083,2026-01-22,6,WHATSAPP,CONTACTED
TGT0000505,ACC0006367,CMP0000022,2026-06-10,9,FIELD,SKIPPED
TGT0000506,ACC0029897,CMP0000112,2026-01-27,8,WHATSAPP,CONTACTED
TGT0000507,ACC0018694,CMP0000018,2026-07-23,10,WHATSAPP,EXPIRED
TGT0000508,ACC0006970,CMP0000090,2026-07-18,9,SMS,CONTACTED
TGT0000509,ACC0029702,CMP0000096,2026-08-04,4,VOICE,CONTACTED
TGT0000510,ACC0015866,CMP0000083,2026-02-25,10,WHATSAPP,SKIPPED
TGT0000511,ACC0022628,CMP0000108,2026-01-10,2,WHATSAPP,EXPIRED
TGT0000512,ACC0009998,CMP0000106,2026-07-11,7,VOICE,SKIPPED
TGT0000513,ACC0019606,CMP0000113,2026-07-29,1,VOICE,EXPIRED
TGT0000514,ACC0002653,CMP0000104,2026-07-02,3,FIELD,CONTACTED
TGT0000515,ACC0019392,CMP0000102,2026-06-22,6,FIELD,EXPIRED
TGT0000516,ACC0021770,CMP0000030,2026-02-27,8,SMS,EXPIRED
TGT0000517,ACC0023982,CMP0000094,2026-05-18,6,FIELD,QUEUED
TGT0000518,ACC0015532,CMP0000083,2026-06-20,8,SMS,EXPIRED
TGT0000519,ACC0020453,CMP0000005,2026-03-24,4,VOICE,SKIPPED
TGT0000520,ACC0014853,CMP0000035,2026-05-17,9,VOICE,SKIPPED
TGT0000521,ACC0029675,CMP0000085,2026-06-27,3,SMS,SKIPPED
TGT0000522,ACC0000365,CMP0000116,2026-04-05,9,SMS,SKIPPED
TGT0000523,ACC0023597,CMP0000070,2026-04-29,8,FIELD,CONTACTED
TGT0000524,ACC0028451,CMP0000040,2026-05-29,3,VOICE,QUEUED
TGT0000525,ACC0022757,CMP0000070,2026-03-24,7,VOICE,QUEUED
TGT0000526,ACC0011445,CMP0000004,2026-04-30,3,FIELD,QUEUED
TGT0000527,ACC0007632,CMP0000021,2026-07-14,6,FIELD,QUEUED
TGT0000528,ACC0024629,CMP0000041,2026-04-05,8,SMS,CONTACTED
TGT0000529,ACC0002620,CMP0000066,2026-01-19,10,WHATSAPP,CONTACTED
TGT0000530,ACC0023394,CMP0000117,2026-03-18,6,WHATSAPP,EXPIRED
TGT0000531,ACC0011524,CMP0000072,2026-04-11,5,WHATSAPP,EXPIRED
TGT0000532,ACC0011612,CMP0000049,2026-01-04,7,WHATSAPP,QUEUED
TGT0000533,ACC0020719,CMP0000039,2026-04-17,3,FIELD,CONTACTED
TGT0000534,ACC0019638,CMP0000013,2026-01-14,5,FIELD,CONTACTED
TGT0000535,ACC0003762,CMP0000010,2026-02-01,8,VOICE,EXPIRED
TGT0000536,ACC0017360,CMP0000069,2026-07-31,8,WHATSAPP,CONTACTED
TGT0000537,ACC0005043,CMP0000037,2026-07-31,3,VOICE,CONTACTED
TGT0000538,ACC0005677,CMP0000075,2026-02-21,3,FIELD,EXPIRED
TGT0000539,ACC0025661,CMP0000063,2026-04-13,8,SMS,SKIPPED
TGT0000540,ACC0004220,CMP0000074,2026-04-03,3,SMS,QUEUED
TGT0000541,ACC0026771,CMP0000062,2026-07-24,10,FIELD,CONTACTED
TGT0000542,ACC0013073,CMP0000001,2026-06-03,10,VOICE,QUEUED
TGT0000543,ACC0025113,CMP0000091,2026-04-16,5,WHATSAPP,SKIPPED
TGT0000544,ACC0027805,CMP0000012,2026-04-26,1,FIELD,QUEUED
TGT0000545,ACC0025537,CMP0000028,2026-05-08,9,VOICE,QUEUED
TGT0000546,ACC0003971,CMP0000013,2026-04-26,5,SMS,SKIPPED
TGT0000547,ACC0006242,CMP0000028,2026-01-26,4,SMS,EXPIRED
TGT0000548,ACC0009691,CMP0000113,2026-03-18,6,WHATSAPP,QUEUED
TGT0000549,ACC0007583,CMP0000037,2026-05-03,8,VOICE,CONTACTED
TGT0000550,ACC0006712,CMP0000004,2026-06-15,5,VOICE,QUEUED
TGT0000551,ACC0000563,CMP0000001,2026-01-25,8,SMS,CONTACTED
TGT0000552,ACC0007341,CMP0000092,2026-05-08,3,WHATSAPP,CONTACTED
TGT0000553,ACC0027813,CMP0000068,2026-02-01,1,WHATSAPP,EXPIRED
TGT0000554,ACC0001537,CMP0000120,2026-06-14,8,WHATSAPP,CONTACTED
TGT0000555,ACC0000548,CMP0000109,2026-02-10,7,WHATSAPP,QUEUED
TGT0000556,ACC0026125,CMP0000035,2026-06-08,7,SMS,QUEUED
TGT0000557,ACC0019982,CMP0000038,2026-04-22,3,FIELD,SKIPPED
TGT0000558,ACC0021033,CMP0000117,2026-08-08,5,VOICE,EXPIRED
TGT0000559,ACC0008200,CMP0000077,2026-04-07,9,FIELD,SKIPPED
TGT0000560,ACC0009467,CMP0000088,2026-01-24,7,FIELD,CONTACTED
TGT0000561,ACC0021531,CMP0000108,2026-05-10,1,WHATSAPP,QUEUED
TGT0000562,ACC0017632,CMP0000031,2026-02-01,3,WHATSAPP,CONTACTED
TGT0000563,ACC0017535,CMP0000089,2026-07-08,7,WHATSAPP,SKIPPED
TGT0000564,ACC0024433,CMP0000087,2026-03-20,9,SMS,QUEUED
TGT0000565,ACC0028987,CMP0000096,2026-03-18,1,FIELD,SKIPPED
TGT0000566,ACC0021560,CMP0000022,2026-01-23,8,WHATSAPP,SKIPPED
TGT0000567,ACC0013274,CMP0000101,2026-06-27,4,WHATSAPP,SKIPPED
TGT0000568,ACC0000729,CMP0000096,2026-02-26,10,SMS,EXPIRED
TGT0000569,ACC0009093,CMP0000077,2026-05-11,3,WHATSAPP,EXPIRED
TGT0000570,ACC0006797,CMP0000017,2026-06-29,4,SMS,SKIPPED
TGT0000571,ACC0026235,CMP0000036,2026-06-30,6,WHATSAPP,EXPIRED
TGT0000572,ACC0009912,CMP0000056,2026-01-08,4,VOICE,CONTACTED
TGT0000573,ACC0026360,CMP0000026,2026-04-07,3,VOICE,CONTACTED
TGT0000574,ACC0010096,CMP0000015,2026-01-15,10,SMS,SKIPPED
TGT0000575,ACC0023123,CMP0000031,2026-04-03,10,SMS,CONTACTED
TGT0000576,ACC0017173,CMP0000082,2026-02-07,8,SMS,QUEUED
TGT0000577,ACC0021606,CMP0000062,2026-03-27,7,WHATSAPP,EXPIRED
TGT0000578,ACC0000837,CMP0000029,2026-03-12,3,FIELD,SKIPPED
TGT0000579,ACC0028610,CMP0000038,2026-08-03,6,SMS,EXPIRED
TGT0000580,ACC0012011,CMP0000050,2026-05-28,4,SMS,EXPIRED
TGT0000581,ACC0012859,CMP0000114,2026-01-24,1,WHATSAPP,QUEUED
TGT0000582,ACC0019275,CMP0000051,2026-02-02,10,SMS,SKIPPED
TGT0000583,ACC0008498,CMP0000104,2026-04-20,10,VOICE,SKIPPED
TGT0000584,ACC0014750,CMP0000114,2026-04-05,1,SMS,QUEUED
TGT0000585,ACC0012728,CMP0000064,2026-01-20,4,VOICE,SKIPPED
TGT0000586,ACC0001023,CMP0000015,2026-05-11,10,VOICE,CONTACTED
TGT0000587,ACC0001381,CMP0000062,2026-07-16,10,SMS,SKIPPED
TGT0000588,ACC0002019,CMP0000088,2026-04-09,10,VOICE,CONTACTED
TGT0000589,ACC0029655,CMP0000027,2026-03-13,3,WHATSAPP,CONTACTED
TGT0000590,ACC0010677,CMP0000017,2026-03-05,1,SMS,QUEUED
TGT0000591,ACC0017976,CMP0000107,2026-02-26,10,FIELD,SKIPPED
TGT0000592,ACC0020973,CMP0000030,2026-07-30,5,VOICE,CONTACTED
TGT0000593,ACC0008724,CMP0000050,2026-08-01,4,SMS,SKIPPED
TGT0000594,ACC0008111,CMP0000005,2026-01-26,8,FIELD,QUEUED
TGT0000595,ACC0012392,CMP0000097,2026-01-28,6,VOICE,CONTACTED
TGT0000596,ACC0001395,CMP0000036,2026-06-17,1,SMS,CONTACTED
TGT0000597,ACC0013906,CMP0000105,2026-04-23,5,SMS,QUEUED
TGT0000598,ACC0004078,CMP0000080,2026-08-01,9,WHATSAPP,EXPIRED
TGT0000599,ACC0013159,CMP0000037,2026-05-11,1,FIELD,CONTACTED
TGT0000600,ACC0002184,CMP0000077,2026-06-19,6,FIELD,CONTACTED
TGT0000601,ACC0027061,CMP0000060,2026-03-04,8,WHATSAPP,SKIPPED
TGT0000602,ACC0009978,CMP0000032,2026-01-28,6,FIELD,CONTACTED
TGT0000603,ACC0006286,CMP0000045,2026-02-09,10,FIELD,QUEUED
TGT0000604,ACC0009150,CMP0000055,2026-01-24,5,SMS,SKIPPED
TGT0000605,ACC0017932,CMP0000062,2026-02-28,1,SMS,CONTACTED
TGT0000606,ACC0016531,CMP0000053,2026-07-28,1,VOICE,CONTACTED
TGT0000607,ACC0001688,CMP0000045,2026-02-25,10,WHATSAPP,QUEUED
TGT0000608,ACC0018944,CMP0000034,2026-05-02,7,SMS,QUEUED
TGT0000609,ACC0029445,CMP0000096,2026-03-18,3,FIELD,SKIPPED
TGT0000610,ACC0015715,CMP0000046,2026-04-25,6,SMS,EXPIRED
TGT0000611,ACC0004796,CMP0000082,2026-05-08,1,FIELD,SKIPPED
TGT0000612,ACC0020289,CMP0000094,2026-06-15,8,SMS,CONTACTED
TGT0000613,ACC0012087,CMP0000113,2026-05-11,1,SMS,CONTACTED
TGT0000614,ACC0007129,CMP0000045,2026-03-31,7,FIELD,QUEUED
TGT0000615,ACC0029763,CMP0000011,2026-06-18,8,FIELD,QUEUED
TGT0000616,ACC0013903,CMP0000091,2026-02-15,9,VOICE,QUEUED
TGT0000617,ACC0020776,CMP0000063,2026-06-13,6,SMS,SKIPPED
TGT0000618,ACC0008605,CMP0000044,2026-04-02,8,VOICE,QUEUED
TGT0000619,ACC0021624,CMP0000082,2026-05-18,6,FIELD,CONTACTED
TGT0000620,ACC0011605,CMP0000007,2026-06-05,5,FIELD,EXPIRED
TGT0000621,ACC0005449,CMP0000089,2026-05-22,10,FIELD,QUEUED
TGT0000622,ACC0007925,CMP0000117,2026-07-02,9,WHATSAPP,SKIPPED
TGT0000623,ACC0004373,CMP0000092,2026-01-17,7,SMS,SKIPPED
TGT0000624,ACC0024141,CMP0000096,2026-01-11,10,WHATSAPP,EXPIRED
TGT0000625,ACC0019303,CMP0000023,2026-07-03,7,WHATSAPP,SKIPPED
TGT0000626,ACC0007094,CMP0000110,2026-01-14,6,SMS,EXPIRED
TGT0000627,ACC0017345,CMP0000072,2026-07-05,1,WHATSAPP,SKIPPED
TGT0000628,ACC0017884,CMP0000068,2026-07-08,4,SMS,EXPIRED
TGT0000629,ACC0009949,CMP0000047,2026-07-20,9,SMS,QUEUED
TGT0000630,ACC0027582,CMP0000050,2026-03-03,9,VOICE,QUEUED
TGT0000631,ACC0003142,CMP0000038,2026-04-23,3,WHATSAPP,EXPIRED
TGT0000632,ACC0021430,CMP0000064,2026-06-24,10,SMS,EXPIRED
TGT0000633,ACC0013471,CMP0000079,2026-07-05,9,FIELD,QUEUED
TGT0000634,ACC0014081,CMP0000108,2026-04-08,1,FIELD,SKIPPED
TGT0000635,ACC0022818,CMP0000117,2026-03-16,9,FIELD,CONTACTED
TGT0000636,ACC0023346,CMP0000002,2026-01-11,5,WHATSAPP,CONTACTED
TGT0000637,ACC0025092,CMP0000022,2026-06-04,3,FIELD,CONTACTED
TGT0000638,ACC0004224,CMP0000008,2026-03-17,6,SMS,EXPIRED
TGT0000639,ACC0005002,CMP0000078,2026-08-02,7,VOICE,EXPIRED
TGT0000640,ACC0021981,CMP0000057,2026-03-13,4,SMS,QUEUED
TGT0000641,ACC0020707,CMP0000018,2026-04-02,4,FIELD,SKIPPED
TGT0000642,ACC0020219,CMP0000072,2026-06-10,1,VOICE,CONTACTED
TGT0000643,ACC0014389,CMP0000068,2026-04-13,4,WHATSAPP,CONTACTED
TGT0000644,ACC0017550,CMP0000050,2026-04-28,4,SMS,SKIPPED
TGT0000645,ACC0000459,CMP0000066,2026-04-04,1,VOICE,QUEUED
TGT0000646,ACC0008515,CMP0000034,2026-01-10,3,FIELD,CONTACTED
TGT0000647,ACC0028118,CMP0000014,2026-04-18,2,SMS,QUEUED
TGT0000648,ACC0023366,CMP0000084,2026-02-22,5,VOICE,SKIPPED
TGT0000649,ACC0007141,CMP0000099,2026-02-02,5,FIELD,SKIPPED
TGT0000650,ACC0003708,CMP0000026,2026-03-26,4,FIELD,QUEUED
TGT0000651,ACC0022365,CMP0000019,2026-07-09,7,FIELD,EXPIRED
TGT0000652,ACC0014560,CMP0000048,2026-07-02,10,VOICE,SKIPPED
TGT0000653,ACC0021820,CMP0000096,2026-02-22,2,FIELD,EXPIRED
TGT0000654,ACC0002512,CMP0000002,2026-04-16,7,SMS,SKIPPED
TGT0000655,ACC0007011,CMP0000089,2026-01-19,9,VOICE,SKIPPED
TGT0000656,ACC0023822,CMP0000110,2026-07-26,9,VOICE,EXPIRED
TGT0000657,ACC0002243,CMP0000088,2026-05-03,2,FIELD,CONTACTED
TGT0000658,ACC0029246,CMP0000058,2026-07-20,7,FIELD,SKIPPED
TGT0000659,ACC0018972,CMP0000107,2026-04-19,5,SMS,EXPIRED
