call_id,account_id,borrower_id,event_at,agent_id,campaign_id,direction,vendor_id,call_status,duration_sec,timezone
CALL0000178,ACC0019968,BRW0011997,2026-08-04 03:39:40,AGT0000380,CMP0000002,OUTBOUND,VND0000003,NO_ANSWER,16,UTC
CALL0000179,ACC0025860,BRW0002831,2026-06-28 23:48:30,AGT0000117,CMP0000079,OUTBOUND,VND0000014,ANSWERED,138,UTC
CALL0000180,ACC0003866,BRW0005464,2026-06-20 13:24:27,AGT0000425,CMP0000055,OUTBOUND,VND0000001,VOICEMAIL,310,UTC
CALL0000181,ACC0027971,BRW0002797,2026-05-27 04:35:43,,CMP0000003,OUTBOUND,VND0000002,VOICEMAIL,35,Asia/Kolkata
CALL0000182,ACC0005685,BRW0009126,2026-06-11 23:42:31,AGT0000280,CMP0000081,OUTBOUND,VND0000011,BUSY,436,Asia/Kolkata
CALL0000183,ACC0009409,BRW0011287,2026-05-16 07:43:54,AGT0000757,CMP0000073,INBOUND,VND0000004,NO_ANSWER,450,UTC
CALL0000184,ACC0007139,BRW0000120,2026-06-07 09:29:50,AGT0000299,CMP0000065,OUTBOUND,VND0000002,ANSWERED,59,Asia/Kolkata
CALL0000185,ACC0026551,BRW0009331,2026-08-05 21:05:18,AGT0000347,CMP0000049,OUTBOUND,VND0000003,BUSY,330,Asia/Dubai
CALL0000186,ACC0012773,BRW0002886,2026-06-02 07:10:39,AGT0000127,CMP0000015,OUTBOUND,VND0000014,FAILED,257,Asia/Dubai
CALL0000187,ACC0016422,BRW0006392,2026-01-23 22:48:57,AGT0000337,CMP0000086,OUTBOUND,VND0000008,NO_ANSWER,38,Asia/Kolkata
CALL0000188,ACC0028308,BRW0000434,2026-02-28 23:00:15,AGT0000411,CMP0000064,OUTBOUND,VND0000015,NO_ANSWER,84,Asia/Kolkata
CALL0000189,ACC0028550,BRW0006034,2026-02-15 14:18:44,AGT0000380,CMP0000035,OUTBOUND,VND0000012,FAILED,568,Asia/Dubai
CALL0000190,ACC0005314,BRW0006093,2026-07-04 06:25:32,AGT0000867,CMP0000024,OUTBOUND,VND0000008,BUSY,223,Asia/Dubai
CALL0000191,ACC0021738,BRW0005296,2026-06-23 02:32:19,AGT0000782,CMP0000015,OUTBOUND,VND0000014,NO_ANSWER,813,UTC
CALL0000192,ACC0019289,BRW0000695,2026-04-14 07:52:11,AGT0000753,CMP0000035,OUTBOUND,VND0000004,ANSWERED,328,UTC
CALL0000193,ACC0003607,BRW0003520,2026-07-10 00:40:25,AGT0000564,CMP0000061,OUTBOUND,VND0000014,FAILED,393,UTC
CALL0000194,ACC0009478,BRW0008020,2026-01-13 14:33:25,AGT0000395,CMP0000091,OUTBOUND,VND0000004,BUSY,459,UTC
CALL0000195,ACC0005916,BRW0000547,2026-02-04 05:44:37,AGT0000563,CMP0000012,OUTBOUND,VND0000002,VOICEMAIL,354,Asia/Dubai
CALL0000196,ACC0003310,BRW0006378,2026-01-26 23:03:13,AGT0000401,CMP0000046,OUTBOUND,VND0000009,VOICEMAIL,85,Asia/Dubai
CALL0000197,ACC0001323,BRW0000116,2026-03-22 16:54:18,,CMP0000039,OUTBOUND,VND0000015,NO_ANSWER,352,Asia/Kolkata
CALL0000198,ACC0029575,BRW0006661,2026-06-03 20:38:29,AGT0000795,CMP0000083,OUTBOUND,VND0000001,ANSWERED,745,Asia/Kolkata
CALL0000199,ACC0012834,BRW0005867,2026-07-31 00:27:39,AGT0000730,CMP0000117,OUTBOUND,VND0000011,FAILED,262,Asia/Kolkata
CALL0000200,ACC0019428,BRW0010200,2026-05-04 18:56:13,AGT0000801,CMP0000075,OUTBOUND,VND0000011,FAILED,283,UTC
CALL0000201,ACC0012733,BRW0007105,2026-01-27 09:39:40,AGT0000584,CMP0000010,OUTBOUND,VND0000003,VOICEMAIL,389,UTC
CALL0000202,ACC0010657,BRW0006732,2026-07-21 04:15:52,AGT0000753,CMP0000007,OUTBOUND,VND0000012,FAILED,251,Asia/Dubai
CALL0000203,ACC0026215,BRW0003913,2026-04-12 22:56:07,AGT0000832,CMP0000053,OUTBOUND,VND0000010,ANSWERED,609,UTC
CALL0000204,ACC0021761,BRW0000193,2026-07-24 18:16:55,AGT0000737,CMP0000011,OUTBOUND,VND0000009,BUSY,598,UTC
CALL0000205,ACC0002782,BRW0005002,2026-06-15 05:49:54,AGT0000841,CMP0000057,OUTBOUND,VND0000012,NO_ANSWER,834,Asia/Dubai
CALL0000206,ACC0009643,BRW0004540,2026-03-25 20:16:01,AGT0000336,CMP0000040,OUTBOUND,VND0000004,ANSWERED,240,Asia/Kolkata
CALL0000207,ACC0027352,BRW0001145,2026-04-23 13:12:37,AGT0000694,CMP0000076,OUTBOUND,VND0000004,NO_ANSWER,738,Asia/Dubai
CALL0000208,ACC0014139,BRW0010996,2026-06-09 03:51:16,AGT0000330,CMP0000110,OUTBOUND,VND0000012,FAILED,2,UTC
CALL0000209,ACC0010736,BRW0003662,2026-02-01 21:02:42,AGT0000949,CMP0000095,OUTBOUND,VND0000002,VOICEMAIL,663,Asia/Dubai
CALL0000210,ACC0012919,BRW0009932,2026-06-07 10:00:20,AGT0000342,CMP0000038,OUTBOUND,VND0000009,NO_ANSWER,195,Asia/Dubai
CALL0000211,ACC0023084,BRW0000197,2026-02-21 02:29:25,AGT0000777,CMP0000114,OUTBOUND,VND0000014,NO_ANSWER,179,UTC
CALL0000212,ACC0011111,BRW0006465,2026-06-25 21:16:55,AGT0000144,CMP0000051,OUTBOUND,VND0000004,FAILED,84,Asia/Dubai
CALL0000213,ACC0023352,BRW0010701,2026-06-12 19:53:53,AGT0000650,CMP0000018,OUTBOUND,VND0000004,ANSWERED,580,Asia/Kolkata
CALL0000214,ACC0019805,BRW0006544,2026-01-30 16:23:55,AGT0000890,CMP0000027,OUTBOUND,VND0000005,ANSWERED,521,UTC
CALL0000215,ACC0026678,BRW0009751,2026-01-10 06:00:44,AGT0000673,CMP0000064,OUTBOUND,VND0000004,NO_ANSWER,27,UTC
CALL0000216,ACC0027946,BRW0004168,2026-02-25 11:07:05,AGT0000005,CMP0000015,OUTBOUND,VND0000011,VOICEMAIL,269,Asia/Dubai
CALL0000217,ACC0026687,BRW0002392,2026-05-06 07:33:18,AGT0000504,CMP0000119,OUTBOUND,VND0000004,VOICEMAIL,303,UTC
CALL0000218,ACC0027944,BRW0009944,2026-02-26 00:15:46,AGT0000458,CMP0000006,OUTBOUND,VND0000012,ANSWERED,526,Asia/Dubai
CALL0000219,ACC0019527,BRW0007911,2026-02-26 20:06:55,AGT0000955,CMP0000037,OUTBOUND,VND0000007,BUSY,357,UTC
CALL0000220,ACC0007507,BRW0009206,2026-06-08 08:32:48,AGT0000743,CMP0000096,OUTBOUND,VND0000002,FAILED,172,UTC
CALL0000221,ACC0029680,BRW0011480,2026-03-11 22:59:34,AGT0000541,CMP0000036,OUTBOUND,VND0000012,FAILED,713,Asia/Dubai
CALL0000222,ACC0011377,BRW0009560,2026-05-02 23:06:45,AGT0000907,CMP0000001,OUTBOUND,VND0000001,VOICEMAIL,378,UTC
CALL0000223,ACC0015172,BRW0009491,2026-05-12 19:04:33,AGT0000509,CMP0000029,OUTBOUND,VND0000004,ANSWERED,186,Asia/Dubai
CALL0000224,ACC0014770,BRW0002980,2026-03-30 12:05:04,AGT0000054,CMP0000098,OUTBOUND,VND0000009,FAILED,590,Asia/Kolkata
CALL0000225,ACC0022477,BRW0007157,2026-06-19 07:42:13,AGT0000702,CMP0000045,OUTBOUND,VND0000003,BUSY,591,UTC
CALL0000226,ACC0010288,BRW0011653,2026-01-09 11:36:06,AGT0000584,CMP0000108,OUTBOUND,VND0000015,VOICEMAIL,184,Asia/Dubai
CALL0000227,ACC0008748,BRW0010013,2026-07-18 16:23:34,AGT0000682,CMP0000061,INBOUND,VND0000005,FAILED,561,UTC
CALL0000228,ACC0005808,BRW0001495,2026-04-30 18:13:49,AGT0000887,CMP0000024,OUTBOUND,VND0000005,VOICEMAIL,176,UTC
CALL0000229,ACC0019509,BRW0002314,2026-06-06 14:47:06,AGT0000415,CMP0000053,OUTBOUND,VND0000013,VOICEMAIL,102,Asia/Dubai
CALL0000230,ACC0013004,BRW0002309,2026-07-29 03:37:47,AGT0000306,CMP0000070,OUTBOUND,VND0000007,BUSY,694,UTC
CALL0000231,ACC0004913,BRW0001803,2026-02-21 05:44:16,AGT0000982,CMP0000081,OUTBOUND,VND0000015,FAILED,38,UTC
CALL0000232,ACC0015378,BRW0002312,2026-04-26 02:54:55,AGT0000553,CMP0000020,OUTBOUND,VND0000008,FAILED,889,Asia/Dubai
CALL0000233,ACC0009556,BRW0008975,2026-05-24 19:55:50,AGT0000462,CMP0000118,OUTBOUND,VND0000012,ANSWERED,57,Asia/Dubai
CALL0000234,ACC0010147,BRW0007001,2026-04-28 03:07:57,AGT0000727,CMP0000120,OUTBOUND,VND0000015,ANSWERED,833,UTC
CALL0000235,ACC0023843,BRW0008933,2026-06-05 03:27:34,AGT0000850,CMP0000008,OUTBOUND,VND0000009,BUSY,117,Asia/Kolkata
CALL0000236,ACC0014782,BRW0009908,2026-07-29 22:14:38,AGT0000729,CMP0000066,INBOUND,VND0000001,VOICEMAIL,60,Asia/Kolkata
CALL0000237,ACC0025158,BRW0003262,2026-01-03 06:41:43,AGT0000571,CMP0000052,OUTBOUND,VND0000001,NO_ANSWER,39,UTC
CALL0000238,ACC0022849,BRW0001825,2026-05-11 01:59:31,AGT0000586,CMP0000037,OUTBOUND,VND0000014,ANSWERED,706,Asia/Kolkata
CALL0000239,ACC0023408,BRW0001094,2026-05-25 21:39:52,AGT0000993,CMP0000052,OUTBOUND,VND0000007,BUSY,572,UTC
CALL0000240,ACC0016946,BRW0000967,2026-01-24 11:49:42,AGT0000269,CMP0000100,OUTBOUND,VND0000012,BUSY,812,UTC
CALL0000241,ACC0017118,BRW0004577,2026-02-17 19:33:35,AGT0000904,CMP0000078,OUTBOUND,VND0000014,ANSWERED,820,Asia/Kolkata
CALL0000242,ACC0025248,BRW0001985,2026-05-16 05:35:57,AGT0000922,CMP0000026,OUTBOUND,VND0000015,ANSWERED,756,Asia/Dubai
CALL0000243,ACC0019581,BRW0006486,2026-07-03 08:47:21,AGT0000922,CMP0000084,OUTBOUND,VND0000007,FAILED,570,UTC
CALL0000244,ACC0026200,BRW0005729,2026-01-27 20:07:19,AGT0000560,CMP0000104,INBOUND,VND0000003,BUSY,260,Asia/Kolkata
CALL0000245,ACC0002923,BRW0005909,2026-06-02 22:52:16,AGT0000079,CMP0000018,OUTBOUND,VND0000014,BUSY,719,Asia/Dubai
CALL0000246,ACC0017296,BRW0008859,2026-05-10 16:08:19,AGT0000125,CMP0000092,OUTBOUND,VND0000004,FAILED,472,UTC
CALL0000247,ACC0022359,BRW0009467,2026-07-15 01:58:24,AGT0000050,CMP0000091,OUTBOUND,VND0000015,FAILED,737,UTC
CALL0000248,ACC0022029,BRW0006732,2026-05-08 04:35:34,AGT0000015,CMP0000093,OUTBOUND,VND0000010,NO_ANSWER,265,Asia/Kolkata
CALL0000249,ACC0018416,BRW0002010,2026-07-15 21:12:39,AGT0000565,CMP0000098,OUTBOUND,VND0000011,VOICEMAIL,878,Asia/Kolkata
CALL0000250,ACC0019221,BRW0001448,2026-06-22 19:05:20,AGT0000916,CMP0000107,OUTBOUND,VND0000015,FAILED,236,Asia/Kolkata
CALL0000251,ACC0011360,BRW0009042,2026-01-24 20:50:17,AGT0000402,CMP0000066,OUTBOUND,VND0000011,BUSY,491,UTC
CALL0000252,ACC0005910,BRW0008909,2026-02-08 12:18:38,AGT0000714,CMP0000062,OUTBOUND,VND0000005,BUSY,894,Asia/Kolkata
CALL0000253,ACC0020151,BRW0004411,2026-03-13 21:16:30,AGT0000823,CMP0000027,OUTBOUND,VND0000009,VOICEMAIL,891,UTC
CALL0000254,ACC0020965,BRW0011504,2026-04-16 23:08:34,AGT0000393,CMP0000054,INBOUND,VND0000001,NO_ANSWER,248,Asia/Kolkata
CALL0000255,ACC0005969,BRW0006289,2026-01-05 22:02:35,AGT0000122,CMP0000020,OUTBOUND,VND0000013,NO_ANSWER,696,UTC
CALL0000256,ACC0021693,BRW0010412,2026-06-29 19:10:51,AGT0000010,CMP0000098,OUTBOUND,VND0000014,BUSY,668,Asia/Kolkata
CALL0000257,ACC0012836,BRW0005000,2026-06-02 22:28:48,AGT0000083,CMP0000105,OUTBOUND,VND0000011,ANSWERED,599,Asia/Kolkata
CALL0000258,ACC0005753,BRW0003771,2026-06-18 23:56:27,AGT0000284,CMP0000086,OUTBOUND,VND0000005,NO_ANSWER,315,Asia/Dubai
CALL0000259,ACC0000751,BRW0002756,2026-05-18 15:56:45,AGT0000208,CMP0000058,OUTBOUND,VND0000011,ANSWERED,29,UTC
CALL0000260,ACC0020153,BRW0006662,2026-04-19 06:54:26,AGT0000171,CMP0000014,OUTBOUND,VND0000014,NO_ANSWER,708,UTC
CALL0000261,ACC0008989,BRW0004570,2026-04-30 19:08:44,AGT0000131,CMP0000027,OUTBOUND,VND0000005,VOICEMAIL,382,UTC
CALL0000262,ACC0006451,BRW0005071,2026-02-13 11:03:10,AGT0000595,CMP0000006,OUTBOUND,VND0000012,NO_ANSWER,761,Asia/Kolkata
CALL0000263,ACC0028018,BRW0010722,2026-02-04 21:03:25,AGT0000317,CMP0000073,OUTBOUND,VND0000003,FAILED,863,Asia/Kolkata
CALL0000264,ACC0012848,BRW0009187,2026-06-03 02:27:43,AGT0000891,CMP0000088,OUTBOUND,VND0000011,NO_ANSWER,474,Asia/Dubai
CALL0000265,ACC0027555,BRW0010243,2026-02-08 11:00:41,AGT0000883,CMP0000108,OUTBOUND,VND0000009,NO_ANSWER,610,Asia/Kolkata
CALL0000266,ACC0005207,BRW0000016,2026-03-24 09:46:33,AGT0000176,CMP0000012,INBOUND,VND0000007,BUSY,203,UTC
CALL0000267,ACC0018559,BRW0003081,2026-06-18 00:42:13,AGT0000554,CMP0000095,OUTBOUND,VND0000005,VOICEMAIL,3,Asia/Kolkata
CALL0000268,ACC0025160,BRW0001311,2026-03-18 03:21:58,AGT0000682,CMP0000111,OUTBOUND,VND0000014,NO_ANSWER,70,Asia/Dubai
CALL0000269,ACC0012998,BRW0002691,2026-03-09 06:12:20,AGT0000956,CMP0000058,OUTBOUND,VND0000011,FAILED,878,UTC
CALL0000270,ACC0014465,BRW0003864,2026-03-19 02:53:19,AGT0000248,CMP0000042,OUTBOUND,VND0000008,BUSY,307,Asia/Dubai
CALL0000271,ACC0016529,BRW0001660,2026-04-21 01:45:56,AGT0000391,CMP0000075,OUTBOUND,VND0000001,ANSWERED,801,UTC
CALL0000272,ACC0027597,BRW0001855,2026-04-26 17:00:13,AGT0000408,CMP0000010,OUTBOUND,VND0000008,FAILED,747,Asia/Dubai
CALL0000273,ACC0019910,BRW0005334,2026-03-29 04:40:42,AGT0000701,CMP0000035,OUTBOUND,VND0000014,ANSWERED,550,UTC
CALL0000274,ACC0007597,BRW0006274,2026-06-02 11:44:49,AGT0000959,CMP0000020,OUTBOUND,VND0000001,BUSY,860,Asia/Dubai
CALL0000275,ACC0016886,BRW0010031,2026-04-05 08:06:18,AGT0000669,CMP0000069,OUTBOUND,VND0000010,NO_ANSWER,272,UTC
CALL0000276,ACC0000551,BRW0005660,2026-03-02 02:36:39,AGT0000004,CMP0000102,OUTBOUND,VND0000008,BUSY,572,Asia/Dubai
CALL0000277,ACC0027468,BRW0008947,2026-03-18 18:54:30,AGT0000817,CMP0000088,INBOUND,VND0000011,FAILED,593,Asia/Dubai
CALL0000278,ACC0016573,BRW0003502,2026-03-15 06:58:12,AGT0000840,CMP0000058,OUTBOUND,VND0000012,VOICEMAIL,93,Asia/Dubai
CALL0000279,ACC0012134,BRW0010003,2026-01-20 01:09:03,AGT0000829,CMP0000027,OUTBOUND,VND0000003,BUSY,313,Asia/Kolkata
CALL0000280,ACC0016264,BRW0004758,2026-01-05 15:54:55,AGT0000647,CMP0000018,OUTBOUND,VND0000004,VOICEMAIL,28,UTC
CALL0000281,ACC0012408,BRW0000821,2026-06-20 11:23:48,AGT0000354,CMP0000053,OUTBOUND,VND0000015,ANSWERED,62,UTC
CALL0000282,ACC0009120,BRW0007175,2026-04-28 21:32:29,AGT0000868,CMP0000037,OUTBOUND,VND0000011,NO_ANSWER,239,Asia/Kolkata
CALL0000283,ACC0019597,BRW0003975,2026-01-02 15:22:03,AGT0000929,CMP0000066,OUTBOUND,VND0000003,ANSWERED,668,Asia/Kolkata
CALL0000284,ACC0002007,BRW0003705,2026-03-08 00:13:53,AGT0000349,CMP0000023,OUTBOUND,VND0000010,VOICEMAIL,668,UTC
CALL0000285,ACC0023905,BRW0008006,2026-01-02 09:58:17,AGT0000845,CMP0000004,OUTBOUND,VND0000009,BUSY,166,UTC
CALL0000286,ACC0025197,BRW0010870,2026-04-14 21:16:30,AGT0000373,CMP0000046,OUTBOUND,VND0000011,VOICEMAIL,359,UTC
CALL0000287,ACC0007851,BRW0005401,2026-03-17 02:00:05,AGT0000017,CMP0000035,OUTBOUND,VND0000003,VOICEMAIL,104,UTC
CALL0000288,ACC0015569,BRW0008115,2026-08-01 09:40:01,AGT0000528,CMP0000033,OUTBOUND,VND0000003,FAILED,797,Asia/Dubai
CALL0000289,ACC0006780,BRW0005221,2026-02-15 02:00:17,AGT0000825,CMP0000083,OUTBOUND,VND0000004,FAILED,260,Asia/Dubai
CALL0000290,ACC0022953,BRW0003459,2026-05-10 12:13:11,AGT0000229,CMP0000085,OUTBOUND,VND0000013,BUSY,263,Asia/Dubai
CALL0000291,ACC0019529,BRW0005911,2026-02-23 13:38:11,AGT0000309,CMP0000045,OUTBOUND,VND0000005,NO_ANSWER,376,Asia/Kolkata
CALL0000292,ACC0008650,BRW0010193,2026-06-11 21:48:15,AGT0000732,CMP0000001,OUTBOUND,VND0000003,VOICEMAIL,174,Asia/Dubai
CALL0000293,ACC0023564,BRW0001942,2026-01-30 14:31:29,AGT0000445,CMP0000110,INBOUND,VND0000010,NO_ANSWER,825,UTC
CALL0000294,ACC0010821,BRW0010697,2026-06-06 21:33:23,AGT0000374,CMP0000044,OUTBOUND,VND0000005,NO_ANSWER,552,Asia/Kolkata
CALL0000295,ACC0027568,BRW0011841,2026-06-05 00:10:00,AGT0000883,CMP0000092,OUTBOUND,VND0000009,VOICEMAIL,307,Asia/Kolkata
CALL0000296,ACC0004596,BRW0003011,2026-06-01 21:26:07,AGT0000459,CMP0000010,OUTBOUND,VND0000010,VOICEMAIL,294,UTC
CALL0000297,ACC0000723,BRW0005253,2026-02-09 12:41:10,AGT0000827,CMP0000036,OUTBOUND,VND0000008,NO_ANSWER,99,Asia/Kolkata
CALL0000298,ACC0022597,BRW0011999,2026-06-16 17:05:04,AGT0000446,CMP0000054,OUTBOUND,VND0000010,BUSY,230,Asia/Dubai
CALL0000299,ACC0008680,BRW0001671,2026-07-04 01:35:49,AGT0000646,CMP0000040,INBOUND,VND0000011,NO_ANSWER,354,Asia/Kolkata
CALL0000300,ACC0018898,BRW0000171,2026-03-27 00:05:07,AGT0000943,CMP0000090,OUTBOUND,VND0000001,BUSY,808,Asia/Kolkata
CALL0000301,ACC0021315,BRW0004429,2026-07-07 19:21:28,AGT0000646,CMP0000025,OUTBOUND,VND0000001,NO_ANSWER,237,UTC
CALL0000302,ACC0027208,BRW0001877,2026-04-26 05:30:48,AGT0000947,CMP0000110,OUTBOUND,VND0000013,BUSY,758,UTC
CALL0000303,ACC0004087,BRW0007343,2026-02-25 05:07:08,AGT0000699,CMP0000093,OUTBOUND,VND0000012,ANSWERED,177,UTC
CALL0000304,ACC0017113,BRW0008501,2026-04-28 21:11:05,AGT0000598,CMP0000101,OUTBOUND,VND0000010,VOICEMAIL,867,UTC
CALL0000305,ACC0000921,BRW0009149,2026-04-04 22:01:43,AGT0000238,CMP0000043,OUTBOUND,VND0000014,NO_ANSWER,885,UTC
CALL0000306,ACC0028522,BRW0002739,2026-01-21 03:18:47,AGT0000459,CMP0000059,OUTBOUND,VND0000004,FAILED,804,UTC
CALL0000307,ACC0013806,BRW0003428,2026-01-13 08:55:51,AGT0000684,CMP0000033,OUTBOUND,VND0000007,BUSY,318,UTC
CALL0000308,ACC0019254,BRW0007148,2026-05-04 04:12:38,AGT0000802,CMP0000084,OUTBOUND,VND0000012,FAILED,211,UTC
CALL0000309,ACC0018832,BRW0001210,2026-03-10 15:51:27,AGT0000900,CMP0000079,OUTBOUND,VND0000008,NO_ANSWER,121,Asia/Kolkata
CALL0000310,ACC0010689,BRW0001087,2026-04-04 02:10:31,AGT0000005,CMP0000111,OUTBOUND,VND0000001,FAILED,543,UTC
CALL0000311,ACC0029443,BRW0007384,2026-05-02 08:02:33,AGT0000518,CMP0000041,OUTBOUND,VND0000003,BUSY,565,Asia/Kolkata
CALL0000312,ACC0005451,BRW0009289,2026-07-24 08:54:56,AGT0000242,CMP0000059,OUTBOUND,VND0000005,ANSWERED,796,UTC
CALL0000313,ACC0011210,BRW0005390,2026-07-17 11:21:09,AGT0000981,CMP0000035,OUTBOUND,VND0000004,ANSWERED,175,Asia/Dubai
CALL0000314,ACC0023819,BRW0003346,2026-04-16 14:54:22,AGT0000055,CMP0000026,OUTBOUND,VND0000014,NO_ANSWER,681,Asia/Dubai
CALL0000315,ACC0000008,BRW0006815,2026-01-15 23:55:13,AGT0000902,CMP0000061,OUTBOUND,VND0000008,ANSWERED,466,Asia/Dubai
CALL0000316,ACC0019294,BRW0003846,2026-01-23 03:16:23,AGT0000330,CMP0000032,OUTBOUND,VND0000013,BUSY,315,Asia/Dubai
CALL0000317,ACC0020903,BRW0009666,2026-05-10 06:03:54,AGT0000535,CMP0000032,OUTBOUND,VND0000008,ANSWERED,250,Asia/Dubai
CALL0000318,ACC0001543,BRW0001539,2026-01-10 20:20:26,,CMP0000118,OUTBOUND,VND0000012,ANSWERED,107,Asia/Dubai
CALL0000319,ACC0017756,BRW0005033,2026-07-24 01:38:10,AGT0000792,CMP0000006,OUTBOUND,VND0000001,FAILED,105,Asia/Kolkata
CALL0000320,ACC0022142,BRW0003752,2026-03-13 21:24:23,AGT0000364,CMP0000112,OUTBOUND,VND0000011,FAILED,456,UTC
CALL0000321,ACC0023155,BRW0002219,2026-03-04 04:47:13,AGT0000064,CMP0000083,INBOUND,VND0000011,FAILED,866,UTC
CALL0000322,ACC0008210,BRW0001730,2026-01-12 19:24:51,AGT0000868,CMP0000078,OUTBOUND,VND0000015,BUSY,552,Asia/Kolkata
CALL0000323,ACC0013586,BRW0008223,2026-01-28 13:48:24,AGT0000960,CMP0000024,OUTBOUND,VND0000011,BUSY,245,UTC
CALL0000324,ACC0014856,BRW0000594,2026-03-08 04:52:40,AGT0000360,CMP0000037,OUTBOUND,VND0000007,VOICEMAIL,646,UTC
CALL0000325,ACC0021651,BRW0009359,2026-04-30 19:28:31,AGT0000995,CMP0000031,OUTBOUND,VND0000007,BUSY,55,Asia/Dubai
CALL0000326,ACC0017629,BRW0006177,2026-04-20 19:01:58,AGT0000980,CMP0000068,OUTBOUND,VND0000003,NO_ANSWER,27,Asia/Dubai
CALL0000327,ACC0029537,BRW0004623,2026-01-06 09:53:14,AGT0000624,CMP0000049,OUTBOUND,VND0000010,NO_ANSWER,823,Asia/Dubai
CALL0000328,ACC0022852,BRW0008120,2026-05-13 07:01:15,AGT0000361,CMP0000018,OUTBOUND,VND0000007,NO_ANSWER,44,UTC
CALL0000329,ACC0024404,BRW0008594,2026-01-02 14:45:13,AGT0000871,CMP0000009,OUTBOUND,VND0000001,BUSY,582,Asia/Kolkata
CALL0000330,ACC0029139,BRW0007011,2026-01-26 21:37:52,AGT0000539,CMP0000011,OUTBOUND,VND0000003,VOICEMAIL,178,Asia/Kolkata
CALL0000331,ACC0015774,BRW0000647,2026-05-06 10:55:07,AGT0000040,CMP0000014,OUTBOUND,VND0000005,VOICEMAIL,792,UTC
CALL0000332,ACC0005571,BRW0003574,2026-06-03 01:50:37,AGT0000301,CMP0000112,OUTBOUND,VND0000001,FAILED,805,Asia/Dubai
CALL0000333,ACC0004315,BRW0000018,2026-02-15 07:01:12,AGT0000636,CMP0000046,OUTBOUND,VND0000004,VOICEMAIL,620,Asia/Dubai
CALL0000334,ACC0006688,BRW0001822,2026-04-08 19:52:57,AGT0000940,CMP0000077,OUTBOUND,VND0000002,ANSWERED,133,UTC
CALL0000335,ACC0022628,BRW0007458,2026-06-18 20:52:41,AGT0000607,CMP0000100,OUTBOUND,VND0000003,NO_ANSWER,379,Asia/Dubai
CALL0000336,ACC0028701,BRW0008485,2026-05-01 18:34:40,AGT0000724,CMP0000053,OUTBOUND,VND0000014,FAILED,475,Asia/Dubai
CALL0000337,ACC0019685,BRW0003196,2026-04-03 22:31:42,AGT0000987,CMP0000034,OUTBOUND,VND0000003,VOICEMAIL,561,UTC
CALL0000338,ACC0028701,BRW0010205,2026-01-02 19:19:10,AGT0000692,CMP0000062,OUTBOUND,VND0000008,ANSWERED,395,Asia/Dubai
CALL0000339,ACC0013740,BRW0009703,2026-07-15 19:27:44,AGT0000909,CMP0000037,OUTBOUND,VND0000008,NO_ANSWER,591,UTC
CALL0000340,ACC0004911,BRW0003498,2026-04-05 01:20:53,,CMP0000020,OUTBOUND,VND0000006,BUSY,180,Asia/Dubai
CALL0000341,ACC0018203,BRW0007208,2026-04-23 22:49:11,AGT0000949,CMP0000003,OUTBOUND,VND0000011,FAILED,519,UTC
CALL0000342,ACC0003954,BRW0011683,2026-07-15 10:59:42,AGT0000201,CMP0000016,OUTBOUND,VND0000001,NO_ANSWER,42,UTC
CALL0000343,ACC0029484,BRW0000528,2026-02-03 23:59:33,AGT0000941,CMP0000108,OUTBOUND,VND0000012,VOICEMAIL,176,Asia/Kolkata
CALL0000344,ACC0000433,BRW0001862,2026-01-10 21:38:45,AGT0000505,CMP0000106,OUTBOUND,VND0000012,ANSWERED,834,UTC
CALL0000345,ACC0026177,BRW0002548,2026-06-26 21:04:58,AGT0000403,CMP0000057,OUTBOUND,VND0000005,ANSWERED,342,Asia/Kolkata
CALL0000346,ACC0014922,BRW0011099,2026-01-22 15:29:23,AGT0000787,CMP0000074,INBOUND,VND0000010,NO_ANSWER,608,UTC
CALL0000347,ACC0011949,BRW0002642,2026-04-28 14:45:50,AGT0000161,CMP0000099,OUTBOUND,VND0000001,NO_ANSWER,483,Asia/Kolkata
CALL0000348,ACC0010012,BRW0003864,2026-07-02 21:57:49,AGT0000313,CMP0000021,OUTBOUND,VND0000015,NO_ANSWER,710,Asia/Kolkata
CALL0000349,ACC0014956,BRW0002272,2026-03-04 21:07:30,AGT0000426,CMP0000107,OUTBOUND,VND0000014,BUSY,86,UTC
CALL0000350,ACC0000637,BRW0005931,2026-07-26 09:40:07,AGT0000729,CMP0000046,OUTBOUND,VND0000005,BUSY,62,Asia/Dubai
CALL0000351,ACC0003839,BRW0006782,2026-03-25 11:26:21,AGT0000429,CMP0000034,OUTBOUND,VND0000008,NO_ANSWER,583,Asia/Kolkata
CALL0000352,ACC0004104,BRW0004140,2026-04-11 14:01:40,AGT0000162,CMP0000002,OUTBOUND,VND0000003,FAILED,783,Asia/Kolkata
CALL0000353,ACC0016971,BRW0004598,2026-06-01 17:26:05,AGT0000719,CMP0000012,OUTBOUND,VND0000013,NO_ANSWER,535,UTC
CALL0000354,ACC0014107,BRW0007019,2026-04-04 00:06:36,AGT0000569,CMP0000101,OUTBOUND,VND0000012,NO_ANSWER,22,UTC
CALL0000355,ACC0008739,BRW0008166,2026-04-14 15:57:26,AGT0000790,CMP0000030,OUTBOUND,VND0000010,FAILED,491,Asia/Dubai
CALL0000356,ACC0011079,BRW0003582,2026-06-28 08:49:41,AGT0000138,CMP0000073,OUTBOUND,VND0000004,FAILED,665,Asia/Kolkata
